aid_data_record_id,sector_name,title,description,staff_comments,combined_text,success,error_message,primary_class,confidence,project_type,justification,evidence
66432,TRANSPORT AND STORAGE,"CDB contributes $104.193 million to $122.58 million syndicated loan for the acquisition of Fakarava, Rangiroa, and Rangiroa shipping vessels (Linked to Project ID#66433 and #66434)","On February 14, 2012, China Development Bank Ningxia Branch (CDB), the Ningxia Branch of Bank of China (BOC) and the Zhejiang Branch of BOC entered into a $122,580,000 loan agreement with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited, which are special purpose vehicles that are legally incorporated in the Republic of the Marshall Islands. This loan was intended to finance the acquisition of three vessels made by Shanghai Jiangnan-Changxing Shipbuilding Company Limited: H1227 named Fakarava; H1228 named Rangiroa; and H1229 named Negonego.  CDB was the mandated lead arranger and BOC was the coordinating mandated lead arranger of the loan. The loan was guaranteed by Dryships Inc. and Cardiff Marine Inc.  CDB committed $104,193,000 (as captured via Project ID#66432). The Ningxia Branch of BOC committed $10,000,000 (as captured via Project ID#66433). The Zhejiang Branch of BOC committed $8,387,000 (as captured via Project ID#66434).  The loan carried an interest rate of 6-month LIBOR plus a 3.25% margin and a default interest rate of 1.5%. The borrowers were obligated to repay each ship loan in 48 repayment installments, each falling at three monthly intervals after the delivery date of the ship associated with that ship loan up to and including the date falling 144 months after such delivery date.  On March 4, 2010, Shanghai Jiangnan-Changxing Shipbuilding Company, Limited entered into shipbuilding contracts of the three ships with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited. Fakarava was delivered on September 10, 2012, Negonego on May 23, 2013, and Rangiroa on June 18, 2013. On May 29, 2014, Dryships Inc. entered into a supplemental agreement to the loan agreement dated February 14, 2012 to amend certain definitions.  On March 24, 2016, Dryships Inc. concluded a new sales agreement for the sale of Rangiroa, Negonego, and Fakarava, along with the associated debt, which had an outstanding balance of $102.1 million on that date. On March 30, 2016, Dryships Inc. received CDB and BOC's consent for the sale of the vessels and made a prepayment of $15 million under the respective loan agreement. On March 31, 2016, the shares of the vessel owning companies were delivered to their new owners.","1. Ocean View Owners Limited, Oceansurf Owners Limited and Oceancentury Owners Limited are wholly owned subsidiaries of Dryships Inc. 2. Cardiff Marine Inc. is a Greek shipping company.3. The loan agreement can be accessed in its entirety via https://www.sec.gov/Archives/edgar/data/1308858/000119312512118109/d316138dex4106.htm. 4. AidData has estimated the all-in interest rate (4.007%) by adding 3.25% to average 6-month LIBOR in February 2012 (0.757%).","# Sector
TRANSPORT AND STORAGE

# Title
CDB contributes $104.193 million to $122.58 million syndicated loan for the acquisition of Fakarava, Rangiroa, and Rangiroa shipping vessels (Linked to Project ID#66433 and #66434)

# Description
On February 14, 2012, China Development Bank Ningxia Branch (CDB), the Ningxia Branch of Bank of China (BOC) and the Zhejiang Branch of BOC entered into a $122,580,000 loan agreement with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited, which are special purpose vehicles that are legally incorporated in the Republic of the Marshall Islands. This loan was intended to finance the acquisition of three vessels made by Shanghai Jiangnan-Changxing Shipbuilding Company Limited: H1227 named Fakarava; H1228 named Rangiroa; and H1229 named Negonego.  CDB was the mandated lead arranger and BOC was the coordinating mandated lead arranger of the loan. The loan was guaranteed by Dryships Inc. and Cardiff Marine Inc.  CDB committed $104,193,000 (as captured via Project ID#66432). The Ningxia Branch of BOC committed $10,000,000 (as captured via Project ID#66433). The Zhejiang Branch of BOC committed $8,387,000 (as captured via Project ID#66434).  The loan carried an interest rate of 6-month LIBOR plus a 3.25% margin and a default interest rate of 1.5%. The borrowers were obligated to repay each ship loan in 48 repayment installments, each falling at three monthly intervals after the delivery date of the ship associated with that ship loan up to and including the date falling 144 months after such delivery date.  On March 4, 2010, Shanghai Jiangnan-Changxing Shipbuilding Company, Limited entered into shipbuilding contracts of the three ships with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited. Fakarava was delivered on September 10, 2012, Negonego on May 23, 2013, and Rangiroa on June 18, 2013. On May 29, 2014, Dryships Inc. entered into a supplemental agreement to the loan agreement dated February 14, 2012 to amend certain definitions.  On March 24, 2016, Dryships Inc. concluded a new sales agreement for the sale of Rangiroa, Negonego, and Fakarava, along with the associated debt, which had an outstanding balance of $102.1 million on that date. On March 30, 2016, Dryships Inc. received CDB and BOC's consent for the sale of the vessels and made a prepayment of $15 million under the respective loan agreement. On March 31, 2016, the shares of the vessel owning companies were delivered to their new owners.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project involves financing for shipping vessels without clear environmental or energy transition impacts,"Loan for acquisition of three shipping vessels (Fakarava, Rangiroa, Negonego), no specific environmental or energy transition focus mentioned"
66433,TRANSPORT AND STORAGE,"Bank of China Ningxia Branch contributes $10 million to $122.58 million syndicated loan for the acquisition of Fakarava, Rangiroa, and Rangiroa shipping vessels (Linked to Project ID#66432 and #66434)","On February 14, 2012, China Development Bank Ningxia Branch (CDB), the Ningxia Branch of Bank of China (BOC) and the Zhejiang Branch of BOC entered into a $122,580,000 loan agreement with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited, which are special purpose vehicles that are legally incorporated in the Republic of the Marshall Islands. This loan was intended to finance the acquisition of three vessels made by Shanghai Jiangnan-Changxing Shipbuilding Company Limited: H1227 named Fakarava; H1228 named Rangiroa; and H1229 named Negonego.  CDB was the mandated lead arranger and BOC was the coordinating mandated lead arranger of the loan. The loan was guaranteed by Dryships Inc. and Cardiff Marine Inc.  CDB committed $104,193,000 (as captured via Project ID#66432). The Ningxia Branch of BOC committed $10,000,000 (as captured via Project ID#66433). The Zhejiang Branch of BOC committed $8,387,000 (as captured via Project ID#66434).  The loan carried an interest rate of 6-month LIBOR plus a 3.25% margin and a default interest rate of 1.5%. The borrowers were obligated to repay each ship loan in 48 repayment installments, each falling at three monthly intervals after the delivery date of the ship associated with that ship loan up to and including the date falling 144 months after such delivery date.  On March 4, 2010, Shanghai Jiangnan-Changxing Shipbuilding Company, Limited entered into shipbuilding contracts of the three ships with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited. Fakarava was delivered on September 10, 2012, Negonego on May 23, 2013, and Rangiroa on June 18, 2013. On May 29, 2014, Dryships Inc. entered into a supplemental agreement to the loan agreement dated February 14, 2012 to amend certain definitions.  On March 24, 2016, Dryships Inc. concluded a new sales agreement for the sale of Rangiroa, Negonego, and Fakarava, along with the associated debt, which had an outstanding balance of $102.1 million on that date. On March 30, 2016, Dryships Inc. received CDB and BOC's consent for the sale of the vessels and made a prepayment of $15 million under the respective loan agreement. On March 31, 2016, the shares of the vessel owning companies were delivered to their new owners.","1. Ocean View Owners Limited, Oceansurf Owners Limited and Oceancentury Owners Limited are wholly owned subsidiaries of Dryships Inc.2. Dryships Inc. is a Greek shipping company.3. The loan agreement can be accessed in its entirety via https://www.sec.gov/Archives/edgar/data/1308858/000119312512118109/d316138dex4106.htm.4. AidData has estimated the all-in interest rate (4.007%) by adding 3.25% to average 6-month LIBOR in February 2012 (0.757%).","# Sector
TRANSPORT AND STORAGE

# Title
Bank of China Ningxia Branch contributes $10 million to $122.58 million syndicated loan for the acquisition of Fakarava, Rangiroa, and Rangiroa shipping vessels (Linked to Project ID#66432 and #66434)

# Description
On February 14, 2012, China Development Bank Ningxia Branch (CDB), the Ningxia Branch of Bank of China (BOC) and the Zhejiang Branch of BOC entered into a $122,580,000 loan agreement with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited, which are special purpose vehicles that are legally incorporated in the Republic of the Marshall Islands. This loan was intended to finance the acquisition of three vessels made by Shanghai Jiangnan-Changxing Shipbuilding Company Limited: H1227 named Fakarava; H1228 named Rangiroa; and H1229 named Negonego.  CDB was the mandated lead arranger and BOC was the coordinating mandated lead arranger of the loan. The loan was guaranteed by Dryships Inc. and Cardiff Marine Inc.  CDB committed $104,193,000 (as captured via Project ID#66432). The Ningxia Branch of BOC committed $10,000,000 (as captured via Project ID#66433). The Zhejiang Branch of BOC committed $8,387,000 (as captured via Project ID#66434).  The loan carried an interest rate of 6-month LIBOR plus a 3.25% margin and a default interest rate of 1.5%. The borrowers were obligated to repay each ship loan in 48 repayment installments, each falling at three monthly intervals after the delivery date of the ship associated with that ship loan up to and including the date falling 144 months after such delivery date.  On March 4, 2010, Shanghai Jiangnan-Changxing Shipbuilding Company, Limited entered into shipbuilding contracts of the three ships with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited. Fakarava was delivered on September 10, 2012, Negonego on May 23, 2013, and Rangiroa on June 18, 2013. On May 29, 2014, Dryships Inc. entered into a supplemental agreement to the loan agreement dated February 14, 2012 to amend certain definitions.  On March 24, 2016, Dryships Inc. concluded a new sales agreement for the sale of Rangiroa, Negonego, and Fakarava, along with the associated debt, which had an outstanding balance of $102.1 million on that date. On March 30, 2016, Dryships Inc. received CDB and BOC's consent for the sale of the vessels and made a prepayment of $15 million under the respective loan agreement. On March 31, 2016, the shares of the vessel owning companies were delivered to their new owners.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project involves financing for shipping vessels with no clear environmental or energy transition impact,"Loan for acquisition of three shipping vessels, no mention of energy efficiency or renewable energy features"
66434,TRANSPORT AND STORAGE,"Bank of China Zhejiang Branch contributes $8.387 million to $122.58 million syndicated loan for the acquisition of Fakarava, Rangiroa, and Rangiroa shipping vessels (Linked to Project ID#66432 and #66433)","On February 14, 2012, China Development Bank Ningxia Branch (CDB), the Ningxia Branch of Bank of China (BOC) and the Zhejiang Branch of BOC entered into a $122,580,000 loan agreement with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited, which are special purpose vehicles that are legally incorporated in the Republic of the Marshall Islands. This loan was intended to finance the acquisition of three vessels made by Shanghai Jiangnan-Changxing Shipbuilding Company Limited: H1227 named Fakarava; H1228 named Rangiroa; and H1229 named Negonego.  CDB was the mandated lead arranger and BOC was the coordinating mandated lead arranger of the loan. The loan was guaranteed by Dryships Inc. and Cardiff Marine Inc.  CDB committed $104,193,000 (as captured via Project ID#66432). The Ningxia Branch of BOC committed $10,000,000 (as captured via Project ID#66433). The Zhejiang Branch of BOC committed $8,387,000 (as captured via Project ID#66434).  The loan carried an interest rate of 6-month LIBOR plus a 3.25% margin and a default interest rate of 1.5%. The borrowers were obligated to repay each ship loan in 48 repayment installments, each falling at three monthly intervals after the delivery date of the ship associated with that ship loan up to and including the date falling 144 months after such delivery date.  On March 4, 2010, Shanghai Jiangnan-Changxing Shipbuilding Company, Limited entered into shipbuilding contracts of the three ships with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited. Fakarava was delivered on September 10, 2012, Negonego on May 23, 2013, and Rangiroa on June 18, 2013. On May 29, 2014, Dryships Inc. entered into a supplemental agreement to the loan agreement dated February 14, 2012 to amend certain definitions.  On March 24, 2016, Dryships Inc. concluded a new sales agreement for the sale of Rangiroa, Negonego, and Fakarava, along with the associated debt, which had an outstanding balance of $102.1 million on that date. On March 30, 2016, Dryships Inc. received CDB and BOC's consent for the sale of the vessels and made a prepayment of $15 million under the respective loan agreement. On March 31, 2016, the shares of the vessel owning companies were delivered to their new owners.","1. Ocean View Owners Limited, Oceansurf Owners Limited and Oceancentury Owners Limited are wholly owned subsidiaries of Dryships Inc.2. Cardiff Marine Inc. is a Greek shipping company.3. The loan agreement can be accessed in its entirety via https://www.sec.gov/Archives/edgar/data/1308858/000119312512118109/d316138dex4106.htm.4. AidData has estimated the all-in interest rate (4.007%) by adding 3.25% to average 6-month LIBOR in February 2012 (0.757%).","# Sector
TRANSPORT AND STORAGE

# Title
Bank of China Zhejiang Branch contributes $8.387 million to $122.58 million syndicated loan for the acquisition of Fakarava, Rangiroa, and Rangiroa shipping vessels (Linked to Project ID#66432 and #66433)

# Description
On February 14, 2012, China Development Bank Ningxia Branch (CDB), the Ningxia Branch of Bank of China (BOC) and the Zhejiang Branch of BOC entered into a $122,580,000 loan agreement with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited, which are special purpose vehicles that are legally incorporated in the Republic of the Marshall Islands. This loan was intended to finance the acquisition of three vessels made by Shanghai Jiangnan-Changxing Shipbuilding Company Limited: H1227 named Fakarava; H1228 named Rangiroa; and H1229 named Negonego.  CDB was the mandated lead arranger and BOC was the coordinating mandated lead arranger of the loan. The loan was guaranteed by Dryships Inc. and Cardiff Marine Inc.  CDB committed $104,193,000 (as captured via Project ID#66432). The Ningxia Branch of BOC committed $10,000,000 (as captured via Project ID#66433). The Zhejiang Branch of BOC committed $8,387,000 (as captured via Project ID#66434).  The loan carried an interest rate of 6-month LIBOR plus a 3.25% margin and a default interest rate of 1.5%. The borrowers were obligated to repay each ship loan in 48 repayment installments, each falling at three monthly intervals after the delivery date of the ship associated with that ship loan up to and including the date falling 144 months after such delivery date.  On March 4, 2010, Shanghai Jiangnan-Changxing Shipbuilding Company, Limited entered into shipbuilding contracts of the three ships with Ocean View Owners Limited, Oceansurf Owners Limited, and Oceancentury Owners Limited. Fakarava was delivered on September 10, 2012, Negonego on May 23, 2013, and Rangiroa on June 18, 2013. On May 29, 2014, Dryships Inc. entered into a supplemental agreement to the loan agreement dated February 14, 2012 to amend certain definitions.  On March 24, 2016, Dryships Inc. concluded a new sales agreement for the sale of Rangiroa, Negonego, and Fakarava, along with the associated debt, which had an outstanding balance of $102.1 million on that date. On March 30, 2016, Dryships Inc. received CDB and BOC's consent for the sale of the vessels and made a prepayment of $15 million under the respective loan agreement. On March 31, 2016, the shares of the vessel owning companies were delivered to their new owners.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project involves financing for shipping vessels without clear environmental or energy transition impacts,"Loan for acquisition of three shipping vessels, no mention of environmental or energy transition characteristics"
73606,TRANSPORT AND STORAGE,[Drawn down amount] CDB contributes to $87.6 million USD loan for acquisition of shipping vessels (Linked to Project ID#63497),"On February 13, 2012, China Development Bank (CDB) entered into a syndicated loan agreement with HSH Nordbank AG (HSHN) as another mandated lead lender to the borrower, Dryships Inc., to finance the construction costs of three vessels made by Chinese shipbuilding companies. The total amount of syndicated loan was up to $87,653,740 USD and the commitment of each bank was 50%; thus, CDB's commitment was $43,826,870 USD.  The facility was available in three tranches: (1) Tranche 1 of $20,491,000 for Hull number 1638A, a 76000 dwt bulker made by Hudong-Zonghua Yard in China. It was then named Raraka and was delivered in March 2012; (2) Tranche 2 of $33,581,370 for Hull number 1241, a 176000 dwt bulk carrier made by Shanghai Jiangnan-Changxing Yard in China; and (3) Tranche 3 of $33,581,370 for Hull number 1242, a 176000 dwt bulk carrier made by Shanghai Jiangnan-Changxing Yard in China.  For the repayment of the loan, tranches 1-3 were to be repaid in consecutive quarterly repayment installments (Tranche 1: USD 320,175 each, Tranche 2: USD 524,710 each, Tranche 3: USD 524,710 each) plus a balloon payment payable together with the last repayment installment. The first repayment installment became due and payable three months after the drawdown date of each tranche.   The final maturity date for tranche 1-3 was up to 8 years from drawdown of tranche 1 and not later than March 31, 2020. The interest rate was calculated as the margin (3.35% per annum) and LIBOR screen rate (based on 2012 6-month average USD LIBOR 0.757%), summed at 4.107%.  The financing was available in three tranches, and Tranche 2 of $33,581,370 for Hull number 1241 and Tranche 3 of $33,581,370 for Hull number 1242 were cancelled in March 2013 after the two vessels were sold. Dryships Inc. has drawn down $19,065,000 related to the vessel Raraka (ex H1638) for tranche 1 of the loan, but the disbursements for tranches 2 and 3 before their cancellation are unknown.  The originally-committed amount that was subsequently cancelled is captured via Project ID#63497.","1. The transaction amount is coded as half of the disbursed amount, $19,065,000 USD, because the ratio of the syndicated loan is 50% from each participating bank. Only the drawn down amount for tranche 1 is recorded, as the drawn down amounts for tranches 2 and 3 are unknown.","# Sector
TRANSPORT AND STORAGE

# Title
[Drawn down amount] CDB contributes to $87.6 million USD loan for acquisition of shipping vessels (Linked to Project ID#63497)

# Description
On February 13, 2012, China Development Bank (CDB) entered into a syndicated loan agreement with HSH Nordbank AG (HSHN) as another mandated lead lender to the borrower, Dryships Inc., to finance the construction costs of three vessels made by Chinese shipbuilding companies. The total amount of syndicated loan was up to $87,653,740 USD and the commitment of each bank was 50%; thus, CDB's commitment was $43,826,870 USD.  The facility was available in three tranches: (1) Tranche 1 of $20,491,000 for Hull number 1638A, a 76000 dwt bulker made by Hudong-Zonghua Yard in China. It was then named Raraka and was delivered in March 2012; (2) Tranche 2 of $33,581,370 for Hull number 1241, a 176000 dwt bulk carrier made by Shanghai Jiangnan-Changxing Yard in China; and (3) Tranche 3 of $33,581,370 for Hull number 1242, a 176000 dwt bulk carrier made by Shanghai Jiangnan-Changxing Yard in China.  For the repayment of the loan, tranches 1-3 were to be repaid in consecutive quarterly repayment installments (Tranche 1: USD 320,175 each, Tranche 2: USD 524,710 each, Tranche 3: USD 524,710 each) plus a balloon payment payable together with the last repayment installment. The first repayment installment became due and payable three months after the drawdown date of each tranche.   The final maturity date for tranche 1-3 was up to 8 years from drawdown of tranche 1 and not later than March 31, 2020. The interest rate was calculated as the margin (3.35% per annum) and LIBOR screen rate (based on 2012 6-month average USD LIBOR 0.757%), summed at 4.107%.  The financing was available in three tranches, and Tranche 2 of $33,581,370 for Hull number 1241 and Tranche 3 of $33,581,370 for Hull number 1242 were cancelled in March 2013 after the two vessels were sold. Dryships Inc. has drawn down $19,065,000 related to the vessel Raraka (ex H1638) for tranche 1 of the loan, but the disbursements for tranches 2 and 3 before their cancellation are unknown.  The originally-committed amount that was subsequently cancelled is captured via Project ID#63497.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project involves financing for shipping vessels without clear environmental or energy transition impacts,"Loan for construction of bulk carriers, no specific environmental or energy transition focus mentioned"
32590,ENERGY,Chinese Government provides grant for Solar Street Light Demonstration Project,"In 2012, the Chinese Government agreed to provide a grant 460 million ouguiyas for a Solar Street Light Demonstration Project in Mauritania. This project involved the installation of 404 single-headed, 6-meter-high LED solar street lights on 5.2 km of roads in the city of Akjoujt of Inchiri Province. Poly New Energy Technology Co. Ltd. was the contractor responsible for implementation. On November 27, 2012, this project was officially completed and handed over to the local authorities.",The Chinese project title is 援毛里塔尼亚太阳能示范项目. The French project title is Projet du système d'éclairage des rues de la ville par le biais de l'énergie solaire. This project should not be confused with a 1200 solar street lights project in Nouakchott that was going to be funded in 2010 by China Eximbank but that eventually became embroiled in a scandal.,"# Sector
ENERGY

# Title
Chinese Government provides grant for Solar Street Light Demonstration Project

# Description
In 2012, the Chinese Government agreed to provide a grant 460 million ouguiyas for a Solar Street Light Demonstration Project in Mauritania. This project involved the installation of 404 single-headed, 6-meter-high LED solar street lights on 5.2 km of roads in the city of Akjoujt of Inchiri Province. Poly New Energy Technology Co. Ltd. was the contractor responsible for implementation. On November 27, 2012, this project was officially completed and handed over to the local authorities.",TRUE,NA,GREEN,HIGH,Solar Power,"Project focuses exclusively on solar-powered LED street lighting, directly supporting renewable energy adoption","Installation of 404 solar-powered LED street lights, renewable energy focus, no mention of fossil fuel components"
35586,HEALTH,"Chinese Government dispatches 30th Chinese medical team to Nouakchott, Sélibaby, Kiffa, and Néma","The Chinese Government has been sending medical teams to Mauritania since June 1968. Heilongjiang Province has been responsible for sending the medical teams. In 2012, the Chinese Government and the Government of Mauritania dispatched the 30th medical team to Mauritania. The 30th medical team consisted of 27 members who were stationed in Nouakchott, Sélibaby, Kiffa, and Néma. The team completed its term of service between 2012 and 2014.  Project #73329 captures the 25th medical team; #73333 captures the 26th; #35589 captures the 27th; #35588 captures the 28th; project #35587 captures the 29th; #35584 captures the 31th; #56939 captures the 32th.",NA,"# Sector
HEALTH

# Title
Chinese Government dispatches 30th Chinese medical team to Nouakchott, Sélibaby, Kiffa, and Néma

# Description
The Chinese Government has been sending medical teams to Mauritania since June 1968. Heilongjiang Province has been responsible for sending the medical teams. In 2012, the Chinese Government and the Government of Mauritania dispatched the 30th medical team to Mauritania. The 30th medical team consisted of 27 members who were stationed in Nouakchott, Sélibaby, Kiffa, and Néma. The team completed its term of service between 2012 and 2014.  Project #73329 captures the 25th medical team; #73333 captures the 26th; #35589 captures the 27th; #35588 captures the 28th; project #35587 captures the 29th; #35584 captures the 31th; #56939 captures the 32th.",TRUE,NA,NEUTRAL,HIGH,Healthcare and Education Facilities,"Project involves medical teams providing healthcare services, which is unrelated to energy or environmental impacts","Medical team deployment, healthcare services in multiple locations"
56921,HEALTH,Chinese Ministry of Health donates medical testing equipment to the National Institute of Health,"On May 23, 2012, a handover ceremony was held for the donation of medical testing equipment to the Mauritanian National Institute of Health from the Chinese Ministry of Health. The value of the donation is unknown.",NA,"# Sector
HEALTH

# Title
Chinese Ministry of Health donates medical testing equipment to the National Institute of Health

# Description
On May 23, 2012, a handover ceremony was held for the donation of medical testing equipment to the Mauritanian National Institute of Health from the Chinese Ministry of Health. The value of the donation is unknown.",TRUE,NA,NEUTRAL,HIGH,Healthcare and Education Facilities,Project is a healthcare donation with no clear environmental or energy transition impacts,Donation of medical testing equipment to National Institute of Health
56940,"AGRICULTURE, FORESTRY, FISHING",Chinese government donates agricultural machinery and equipment,"On October 23, 2012, a handover ceremony was held for the donation of agricultural machinery and equipment from the Chinese Government to the Ministry of Rural Development. The donation included harvesters, tractors, and excavators.",NA,"# Sector
AGRICULTURE, FORESTRY, FISHING

# Title
Chinese government donates agricultural machinery and equipment

# Description
On October 23, 2012, a handover ceremony was held for the donation of agricultural machinery and equipment from the Chinese Government to the Ministry of Rural Development. The donation included harvesters, tractors, and excavators.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project focuses on agricultural development without clear environmental or energy transition impacts,"Donation of agricultural machinery and equipment, focus on rural development"
57102,COMMUNICATIONS,China Radio International launches Nouakchott FM95.71 Radio,"On April 17, 2012, China Radio International, a state-owned corporation, launched Nouakchott FM95.71 Radio. The purpose of the project is to increase knowledge of Chinese culture and facilitate cultural understanding, as well as update citizens on world news.  The Nouakchott FM 95.71 radio station is broadcast 24 hours a day, including 16 hours in Arabic and 8 hours in French, covering 110 kilometers in and around Nouakchott, and its stereo broadcasting can cover 1 million people.",NA,"# Sector
COMMUNICATIONS

# Title
China Radio International launches Nouakchott FM95.71 Radio

# Description
On April 17, 2012, China Radio International, a state-owned corporation, launched Nouakchott FM95.71 Radio. The purpose of the project is to increase knowledge of Chinese culture and facilitate cultural understanding, as well as update citizens on world news.  The Nouakchott FM 95.71 radio station is broadcast 24 hours a day, including 16 hours in Arabic and 8 hours in French, covering 110 kilometers in and around Nouakchott, and its stereo broadcasting can cover 1 million people.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project focuses on cultural exchange and information dissemination without direct environmental or energy transition impacts,"Radio station for cultural understanding and news updates, no energy or environmental components mentioned"
57254,EDUCATION,Chinese Government donates school supplies to Touveil Primary School (Linked to Project ID#56879),"On April 9, 2012, the Chinese Embassy donated school supplies, computer equipment, agricultural equipment, school clothes and school bags to Touveil Primary School in the Arafat district within the city of Nouakchott. The monetary value of this donation is unknown. The Touveil Primary School was constructed with a grant from the Chinese government in 2008 along with one other primary school (see Project ID#56879).",NA,"# Sector
EDUCATION

# Title
Chinese Government donates school supplies to Touveil Primary School (Linked to Project ID#56879)

# Description
On April 9, 2012, the Chinese Embassy donated school supplies, computer equipment, agricultural equipment, school clothes and school bags to Touveil Primary School in the Arafat district within the city of Nouakchott. The monetary value of this donation is unknown. The Touveil Primary School was constructed with a grant from the Chinese government in 2008 along with one other primary school (see Project ID#56879).",TRUE,NA,NEUTRAL,HIGH,Social Development,Project focuses on educational support and social development without clear environmental or energy transition impacts,"Donation of school supplies, computer equipment, and other educational materials to primary school"
