aid_data_record_id,sector_name,title,description,staff_comments,combined_text,success,error_message,primary_class,confidence,project_type,justification,evidence
39931,GOVERNMENT AND CIVIL SOCIETY,Chinese Government donates forensic equipment worth RMB 1 million,"In November 2002, China's Ministry of Public Security committed a donation of forensic laboratory equipment worth 1 million RMB to their Uzbek counterparts. The current state of this project is unknown. According to Chinese source, the contract is signed in 2001. ",NA,"# Sector
GOVERNMENT AND CIVIL SOCIETY

# Title
Chinese Government donates forensic equipment worth RMB 1 million

# Description
In November 2002, China's Ministry of Public Security committed a donation of forensic laboratory equipment worth 1 million RMB to their Uzbek counterparts. The current state of this project is unknown. According to Chinese source, the contract is signed in 2001. ",TRUE,NA,NEUTRAL,HIGH,Social Development,Project involves donation of forensic equipment with no clear environmental or energy transition impact,"Forensic laboratory equipment donation, government-to-government assistance"
39944,EDUCATION,China grants 5 seismological stations worth 300K USD,"In 2003, China Seismological Bureau gave 5 seismological stations that worth 300,000 dollars to the Uzbek Academy of Sciences. This aid is based on an agreement signed between these two parties in 2001. China also sent specialists to provide the assistance with setting up and using the equipment. Four of these stations were installed in Tashkent, and one was installed in central Uzbekistan. This donation aims to modernize Uzbekistan's capacity to register and study earthquakes.",NA,"# Sector
EDUCATION

# Title
China grants 5 seismological stations worth 300K USD

# Description
In 2003, China Seismological Bureau gave 5 seismological stations that worth 300,000 dollars to the Uzbek Academy of Sciences. This aid is based on an agreement signed between these two parties in 2001. China also sent specialists to provide the assistance with setting up and using the equipment. Four of these stations were installed in Tashkent, and one was installed in central Uzbekistan. This donation aims to modernize Uzbekistan's capacity to register and study earthquakes.",TRUE,NA,NEUTRAL,HIGH,Social Development,"Project focuses on scientific equipment donation for earthquake monitoring, unrelated to energy or environmental impacts","Seismological stations, earthquake monitoring capacity, scientific collaboration"
64491,"INDUSTRY, MINING, CONSTRUCTION",Chinese Government provides RMB 30 million grant for Sin Quyen Copper Mine Construction Project (Linked to #64488),"In November 2001, the Chinese Government provided an RMB 30 million grant to the Government of Vietnam for the Sin Quyen Copper Mine Construction Project. Then, on March 19, 2003, China Eximbank and the Ministry of Finance of Vietnam signed an RMB 336.15 million ($40.5 million) government concessional loan (GCL) agreement for the same project (see Project #64488). The GCL carried the following borrowing terms: 5-year grace period, 15-year maturity, and 3% interest rate. The proceeds of the loan were used to finance a commercial contract signed on September 19, 2002 with China Nonferrous Metal Industry Corporation (CNMIC).   The purpose of the $81.36 million project was to construct a Sin Quyen copper mine and processing complex in Lao Cai province. Upon completion, it was envisaged that the complex would be capable of producing 1.2 million tonnes of copper ore (to be smelted into 41,700 tonnes of pure copper), 113,000 tonnes of iron ore, 40,000 tonnes of sulphuric acid, 19,600 tonnes of pyritic ore, and 341 kg of gold each year. Sin Quyen copper mine is now owned by Vietnam National Coal and Mineral Industries Group (Vinacomin) — a Vietnamese state-owned enterprise — and it was designed as a complex combining mining, dressing, smelting, acid-making, metal products recovery such as copper, gold, iron, sulfur and silver.   The project commenced in April 2006 and was officially completed on August 25, 2008.","This project is also known as the Sin Quyen Copper Mine and Processing Complex Project and the Dong Sin Quyen Complex Project. The Chinese project title is 生权铜矿项目. The Vietnamese project title is Mỏ Đồng Lào Cai. The China Eximbank loan that supported this project is not included in the Overseas Development Finance Dataset that Boston University’s Global Development Policy Center published in December 2020. Vietnam’s Ministry of Finance may have on-lent the proceeds of the loan from China Eximbank to Vinacomin. However, this issues requires further investigation.","# Sector
INDUSTRY, MINING, CONSTRUCTION

# Title
Chinese Government provides RMB 30 million grant for Sin Quyen Copper Mine Construction Project (Linked to #64488)

# Description
In November 2001, the Chinese Government provided an RMB 30 million grant to the Government of Vietnam for the Sin Quyen Copper Mine Construction Project. Then, on March 19, 2003, China Eximbank and the Ministry of Finance of Vietnam signed an RMB 336.15 million ($40.5 million) government concessional loan (GCL) agreement for the same project (see Project #64488). The GCL carried the following borrowing terms: 5-year grace period, 15-year maturity, and 3% interest rate. The proceeds of the loan were used to finance a commercial contract signed on September 19, 2002 with China Nonferrous Metal Industry Corporation (CNMIC).   The purpose of the $81.36 million project was to construct a Sin Quyen copper mine and processing complex in Lao Cai province. Upon completion, it was envisaged that the complex would be capable of producing 1.2 million tonnes of copper ore (to be smelted into 41,700 tonnes of pure copper), 113,000 tonnes of iron ore, 40,000 tonnes of sulphuric acid, 19,600 tonnes of pyritic ore, and 341 kg of gold each year. Sin Quyen copper mine is now owned by Vietnam National Coal and Mineral Industries Group (Vinacomin) — a Vietnamese state-owned enterprise — and it was designed as a complex combining mining, dressing, smelting, acid-making, metal products recovery such as copper, gold, iron, sulfur and silver.   The project commenced in April 2006 and was officially completed on August 25, 2008.",TRUE,NA,GREY,HIGH,Mining (Energy Transition Minerals),"Copper mining project with significant production capacity, targeting a critical mineral for energy transition","Focus on copper production (1.2 million tonnes of copper ore), includes processing complex for energy transition minerals"
41210,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Chinese Government provides $1 million cash grant to address difficulties related to Israeli blockade,"On October 2, 2001, the Chinese Government provided $1 million of cash assistance to the Palestinian National Authority to help address difficulties caused by an Israeli blockade. Wu Jiuhong, director of the Chinese Office in Palestine, and Palestinian Minister of Planning and International Cooperation [Nabil Ali] Sha'th signed the handover agreement.",NA,"# Sector
OTHER SOCIAL INFRASTRUCTURE AND SERVICES

# Title
Chinese Government provides $1 million cash grant to address difficulties related to Israeli blockade

# Description
On October 2, 2001, the Chinese Government provided $1 million of cash assistance to the Palestinian National Authority to help address difficulties caused by an Israeli blockade. Wu Jiuhong, director of the Chinese Office in Palestine, and Palestinian Minister of Planning and International Cooperation [Nabil Ali] Sha'th signed the handover agreement.",TRUE,NA,NEUTRAL,HIGH,Social Development,Cash grant for humanitarian purposes unrelated to energy or environmental impacts,"Cash assistance to address difficulties caused by Israeli blockade, humanitarian focus"
64427,EDUCATION,"Chinese Government provides RMB 5 million grant for provision of computers, computer accessories, and unspecified healthcare cooperation activities","On August 25, 2001, the Chinese Government and the Government of Yemen reportedly signed an RMB 5 million grant agreement for the provision of computers, computer accessories, and unspecified healthcare cooperation activities. The Yemeni Ministry of Planning received 500 units of computers worth 5 million RMB in August 2002, which were distributed to 20 schools.",NA,"# Sector
EDUCATION

# Title
Chinese Government provides RMB 5 million grant for provision of computers, computer accessories, and unspecified healthcare cooperation activities

# Description
On August 25, 2001, the Chinese Government and the Government of Yemen reportedly signed an RMB 5 million grant agreement for the provision of computers, computer accessories, and unspecified healthcare cooperation activities. The Yemeni Ministry of Planning received 500 units of computers worth 5 million RMB in August 2002, which were distributed to 20 schools.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project focuses on education and healthcare cooperation without clear environmental or energy transition impacts,"Provision of computers to schools, unspecified healthcare cooperation activities"
1364,TRANSPORT AND STORAGE,Chinese Government provides RMB 50 million to TAZARA Operations and Maintenance in Special Train Loan,"On July 19, 2001, the Chinese Government provided an interest free RMB 50 million loan to the Government of Zambia to support the ongoing operations and maintenance of TAZARA, including through the provisions of spare parts and operations. This project was known as the Special Train Loan.   In 1967, the Chinese Government provided an RMB 494 million interest-free loan to the Government of Zambia for the construction of the 1860 km Tanzania–Zambia Railway (TAZARA), stretching from Dar‑es‑Salaam to Kapiri Mposhi. Since then, the Chinese Government has provided a series of grants and loans to support TAZARA by providing spare parts, fuel, technical assistance, passenger coaches, and locomotives.","1. Since the borrowing terms of the interest-free loan are unavailable, AidData has set the maturity to 20 years by default and grace period to 10 years by default, per China's Foreign Assistance White Paper (http://www.cidca.gov.cn/2018-08/06/c_129925064_3.htm) which states that the maturity of interest-free loans is 20 years, with a drawdown period of 5 years, grace period of 5 years, and repayment over 10 years. AidData treats the drawdown period as providing 5 years of additional grace.","# Sector
TRANSPORT AND STORAGE

# Title
Chinese Government provides RMB 50 million to TAZARA Operations and Maintenance in Special Train Loan

# Description
On July 19, 2001, the Chinese Government provided an interest free RMB 50 million loan to the Government of Zambia to support the ongoing operations and maintenance of TAZARA, including through the provisions of spare parts and operations. This project was known as the Special Train Loan.   In 1967, the Chinese Government provided an RMB 494 million interest-free loan to the Government of Zambia for the construction of the 1860 km Tanzania–Zambia Railway (TAZARA), stretching from Dar‑es‑Salaam to Kapiri Mposhi. Since then, the Chinese Government has provided a series of grants and loans to support TAZARA by providing spare parts, fuel, technical assistance, passenger coaches, and locomotives.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project focuses on railway operations and maintenance without clear environmental or energy transition impacts,"Support for railway operations, provision of spare parts and technical assistance"
2113,GOVERNMENT AND CIVIL SOCIETY,Chinese Government grants RMB 5 million for provision of office equipment to support OAU Summit (Linked to #14529),"On March 7, 2001, the Chinese Government agreed to provide a RMB 5 million grant to the Government of Zambia for purchasing office equipment in preparation for hosting the Organization of African Unity (OAU) Summit. The equipment included computers, printers, copy machines, and fax machines. They were officially handed over to the Zambian side in June 2001. China also donated a USD $500,000 cash grant for the Summit (see project #14529).",NA,"# Sector
GOVERNMENT AND CIVIL SOCIETY

# Title
Chinese Government grants RMB 5 million for provision of office equipment to support OAU Summit (Linked to #14529)

# Description
On March 7, 2001, the Chinese Government agreed to provide a RMB 5 million grant to the Government of Zambia for purchasing office equipment in preparation for hosting the Organization of African Unity (OAU) Summit. The equipment included computers, printers, copy machines, and fax machines. They were officially handed over to the Zambian side in June 2001. China also donated a USD $500,000 cash grant for the Summit (see project #14529).",TRUE,NA,NEUTRAL,HIGH,Social Development,"Project involves provision of office equipment for a government summit, with no direct environmental or energy transition impact","Grant for purchasing office equipment (computers, printers, copy machines, fax machines) for OAU Summit preparation"
2115,COMMUNICATIONS,Chinese Government grants RMB 1.7 million for provision of 7 FM radio transmitters,"On March 18, 2002, the Chinese Government granted RMB 1.7 million to the Government of Zambia for the provision of seven FM radio transmitters. The purpose of this project was to expand the broadcasting efforts of seven different provincial cities. It is unclear whether these goods were ever delivered.","Some sources suggest that the value of this grant was $1.365 million. However, for the time being, AidData relies on the RMB 1.7 million value recorded by the Government of Zambia’s Ministry of Finance and National Planning.","# Sector
COMMUNICATIONS

# Title
Chinese Government grants RMB 1.7 million for provision of 7 FM radio transmitters

# Description
On March 18, 2002, the Chinese Government granted RMB 1.7 million to the Government of Zambia for the provision of seven FM radio transmitters. The purpose of this project was to expand the broadcasting efforts of seven different provincial cities. It is unclear whether these goods were ever delivered.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project focuses on communication infrastructure without clear environmental or energy transition impacts,Provision of FM radio transmitters for broadcasting expansion in provincial cities
2117,ACTION RELATING TO DEBT,Chinese Government cancels $40 million of the Government of Zambia's outstanding debt obligations,"On July 24, 2001, the Chinese government signed an agreement to cancel the Government of Zambia’s outstanding debt obligations resulting from 12 interest-free loans that it had previously contracted. These interest-free loans all had final maturity dates before December 31, 1999. In total, the Chinese government forgave approximately $40 million of outstanding debt obligations (RMB 175 million, $9 million USD, and GBP  700,000).","1. China’s Ministry of Commerce identifies RMB 330 million as the aggregate value of the debt forgiveness that was provided.2. This project is not marked as an umbrella record because the original loan commitments are not captured in AidData's dataset, so there is no risk of double counting.","# Sector
ACTION RELATING TO DEBT

# Title
Chinese Government cancels $40 million of the Government of Zambia's outstanding debt obligations

# Description
On July 24, 2001, the Chinese government signed an agreement to cancel the Government of Zambia’s outstanding debt obligations resulting from 12 interest-free loans that it had previously contracted. These interest-free loans all had final maturity dates before December 31, 1999. In total, the Chinese government forgave approximately $40 million of outstanding debt obligations (RMB 175 million, $9 million USD, and GBP  700,000).",TRUE,NA,NEUTRAL,HIGH,Financial Services,Debt cancellation is a financial service with no direct environmental or energy transition impact,"Debt forgiveness agreement, no project development or infrastructure involved"
14529,GOVERNMENT AND CIVIL SOCIETY,"Chinese Government provides $500,000 USD cash grant to support OAU Summit (Linked to #2113)","On March 7, 2001, the Chinese Government agreed to provide a $500,000 USD cash grant and office equipment worth 5 million RMB (see project #2113) to the Government of Zambia in preparation for hosting the Organization of African Unity (OAU) Summit. The $500,000 USD check was officially handed over to the Zambian side in June 2001. China’s Ambassador to Zambia Peng Keyu and Zambian Vice President Enoch Kavindele attended the handover ceremony.",NA,"# Sector
GOVERNMENT AND CIVIL SOCIETY

# Title
Chinese Government provides $500,000 USD cash grant to support OAU Summit (Linked to #2113)

# Description
On March 7, 2001, the Chinese Government agreed to provide a $500,000 USD cash grant and office equipment worth 5 million RMB (see project #2113) to the Government of Zambia in preparation for hosting the Organization of African Unity (OAU) Summit. The $500,000 USD check was officially handed over to the Zambian side in June 2001. China’s Ambassador to Zambia Peng Keyu and Zambian Vice President Enoch Kavindele attended the handover ceremony.",TRUE,NA,NEUTRAL,HIGH,Social Development,"Cash grant for hosting international summit, no direct environmental or energy transition impact","$500,000 USD cash grant for OAU Summit preparation, no energy or infrastructure components mentioned"
