aid_data_record_id,sector_name,title,description,staff_comments,combined_text,success,error_message,primary_class,confidence,project_type,justification,evidence
59897,EDUCATION,Chinese government provides 20 Congolese with special economic zone training in China,"In May 2017, the Minister of Special Economic Zones announced that twenty young Congolese would to China to train for six months on Special Economic Zones (SEZ) in Suzhou City. Chinese Ambassador to Congo Xia Huang confirmed this information after an audience with Minister Akouala. This training is in conjuncture with China's involvement in the special economic zone in Pointe-Noire (described in #59586).",NA,"# Sector
EDUCATION

# Title
Chinese government provides 20 Congolese with special economic zone training in China

# Description
In May 2017, the Minister of Special Economic Zones announced that twenty young Congolese would to China to train for six months on Special Economic Zones (SEZ) in Suzhou City. Chinese Ambassador to Congo Xia Huang confirmed this information after an audience with Minister Akouala. This training is in conjuncture with China's involvement in the special economic zone in Pointe-Noire (described in #59586).",TRUE,NA,NEUTRAL,HIGH,Social Development,"Project focuses on education and training, with no direct environmental or energy transition impact","Training program for Congolese participants on Special Economic Zones, educational focus"
68940,COMMUNICATIONS,"China Eximbank provides RMB 460 million government concessional loan for Phase 3 of National Telecommunication Coverage Project (Linked to Project ID#57477, #30497, #57529, and #57531)","On May 20, 2017, China Eximbank and the Government of the Republic of Congo signed a preferential buyer’s credit (PBC) agreement [China Eximbank PBC No.(2017) 20 Total No. (446)] worth $160,875,460.47 for Phase 3 of the National Telecommunication Coverage Project. The PBC carried the following terms: a maturity of 20 years, a grace period of 5 years, an interest rate of 2%, a management fee of 0.50%, and commitment fee of 0.50%.   In 2017, China Eximbank and the Government of the Republic of Congo also signed an RMB 460 million government concessional loan (GCL) agreement for the same project. The GCL carries a maturity of 16 years. However, its interest rate and grace period are unknown. The proceeds of the PBC and the GCL were to be used by the borrower to finance a commercial contract (number 2015-031/PR/AS/DGGT) between the Government of the Republic of Congo and Huawei Technologies Co., Limited, which was signed on July 13, 2015.   The purpose of Phase 3 is to extend the coverage of a fiber optic cable network to the entire country and strengthen the capacities of Congo-Telecom (the incumbent state-owned telecoms operator). More specifically, it involves the laying of fiber optic cable between Ouesso and Impfondo; connecting the administrative centers of the country’s districts; and ‘last kilometer’ fiber optic work to institutions, businesses and households.   In April 2018, the Chinese Ambassador to the Republic of Congo and the Congolese Minister of Planning, Equipment of the Territory met to discuss implementation. This project faced significant implementation delays due to a fall in oil prices, which in turn made it far more difficult for the Congolese authorities to meet their outstanding debt obligations to China Eximbank. However, after China Eximbank and the Congolese authorities signed a debt restructuring agreement in 2019, this project restarted. As of April 2022, the project is still under implementation. The PBC is captured in Project ID#57531. The GCL is captured in Project ID#68940.","1. The French project title is Projet de Couverture Nationale (PCN) en Télécommunication-Projet Phase III or Projet de Couverture Nationale en fibre optique Phase III or la 3ème phase du projet de couverture nationale en télécommunications or Couverture Télécom Phase 3. The Chinese project title is 全国电信覆盖网三期项目. 2. The Eximbank loan for Project 1 was captured in Project ID#30497, and #Project ID 57477. The Eximbank loan for Project 2 was captured in Project ID#57529. 3. In the database of Chinese loan commitments that SAIS-CARI released in July 2020, it identifies a $161 million China Eximbank preferential buyer’s credit for Phase 3 of National Telecommunication Coverage Project. However, it does not capture the RMB 460 million government concessional loan that China Eximbank issued in support of the same project.4. The PBC (loan) agreement can be accessed in its entirety via https://www.dropbox.com/s/nwkdqg7jx661wzt/COG_2017_455_Loi%20n%C2%B0%2033-2017%20du%2014%20ao%C3%BBt%202017.pdf?dl=0.","# Sector
COMMUNICATIONS

# Title
China Eximbank provides RMB 460 million government concessional loan for Phase 3 of National Telecommunication Coverage Project (Linked to Project ID#57477, #30497, #57529, and #57531)

# Description
On May 20, 2017, China Eximbank and the Government of the Republic of Congo signed a preferential buyer’s credit (PBC) agreement [China Eximbank PBC No.(2017) 20 Total No. (446)] worth $160,875,460.47 for Phase 3 of the National Telecommunication Coverage Project. The PBC carried the following terms: a maturity of 20 years, a grace period of 5 years, an interest rate of 2%, a management fee of 0.50%, and commitment fee of 0.50%.   In 2017, China Eximbank and the Government of the Republic of Congo also signed an RMB 460 million government concessional loan (GCL) agreement for the same project. The GCL carries a maturity of 16 years. However, its interest rate and grace period are unknown. The proceeds of the PBC and the GCL were to be used by the borrower to finance a commercial contract (number 2015-031/PR/AS/DGGT) between the Government of the Republic of Congo and Huawei Technologies Co., Limited, which was signed on July 13, 2015.   The purpose of Phase 3 is to extend the coverage of a fiber optic cable network to the entire country and strengthen the capacities of Congo-Telecom (the incumbent state-owned telecoms operator). More specifically, it involves the laying of fiber optic cable between Ouesso and Impfondo; connecting the administrative centers of the country’s districts; and ‘last kilometer’ fiber optic work to institutions, businesses and households.   In April 2018, the Chinese Ambassador to the Republic of Congo and the Congolese Minister of Planning, Equipment of the Territory met to discuss implementation. This project faced significant implementation delays due to a fall in oil prices, which in turn made it far more difficult for the Congolese authorities to meet their outstanding debt obligations to China Eximbank. However, after China Eximbank and the Congolese authorities signed a debt restructuring agreement in 2019, this project restarted. As of April 2022, the project is still under implementation. The PBC is captured in Project ID#57531. The GCL is captured in Project ID#68940.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project focuses on telecommunications infrastructure development without clear environmental or energy transition impacts,"Fiber optic cable network expansion, telecom capacity strengthening, no direct energy or environmental components mentioned"
73659,"INDUSTRY, MINING, CONSTRUCTION",Chinese Government provides grant for Brazzaville Aircraft Maintenance Center Construction Project (Linked with project ID#59696),"In May 2017, the Chinese Government and the Government of the Republic of Congo signed an RMB 100 million grant agreement. Some of the proceeds from this grant agreement were earmarked for the Brazzaville Aircraft Maintenance Center Construction Project.   This project involves the construction of an aircraft maintenance center on the west side of the Maya Maya International Airport in the capital city of Brazzaville. More specifically, it involves the construction of maintenance hangars and auxiliary rooms, aprons, towing roads and supporting facilities. Upon completion, it is envisaged that the center will be able to accommodate Chinese-made aircraft (like the MA-60 and ARJ 21) and Boeing 737 type.   IPPR International Engineering Co., Ltd. is the contractor responsible for project design. It won a project design contract in August 2020 AVIC International is the contractor responsible for implementation.",The French project title is La construction du centre de maintenance aéronautique à Brazzaville or La création d’un centre aéronautique à Brazzaville or La création d’un centre de maintenance des avions. The Chinese project title is 援刚果（布）飞机维修中心 or 援刚果（布）飞机维修中心项目.,"# Sector
INDUSTRY, MINING, CONSTRUCTION

# Title
Chinese Government provides grant for Brazzaville Aircraft Maintenance Center Construction Project (Linked with project ID#59696)

# Description
In May 2017, the Chinese Government and the Government of the Republic of Congo signed an RMB 100 million grant agreement. Some of the proceeds from this grant agreement were earmarked for the Brazzaville Aircraft Maintenance Center Construction Project.   This project involves the construction of an aircraft maintenance center on the west side of the Maya Maya International Airport in the capital city of Brazzaville. More specifically, it involves the construction of maintenance hangars and auxiliary rooms, aprons, towing roads and supporting facilities. Upon completion, it is envisaged that the center will be able to accommodate Chinese-made aircraft (like the MA-60 and ARJ 21) and Boeing 737 type.   IPPR International Engineering Co., Ltd. is the contractor responsible for project design. It won a project design contract in August 2020 AVIC International is the contractor responsible for implementation.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project focuses on construction of aircraft maintenance facilities without clear environmental or energy transition impacts,"Construction of maintenance hangars, aprons, and supporting facilities for aircraft maintenance center"
73660,EDUCATION,Chinese Government provides XAF 8.5 billion grant for Brazzaville Aircraft Maintenance Center Construction Project (Linked with project ID#59696),"On December 16, 2017, the Chinese Government and the Government of the Republic of Congo signed a grant agreement for the Civil Aviation Institute at Denis Sassou Nguesso University Construction Project. This project involves the construction of a civil aviation institute at the Denis Sassou Nguesso University in the town of Kintélé. The grant was worth XAF 8.5 billion. To support the grant, China Development Bank and the Congolese Sinking Fund will open an assistance account.","1. The French project title is la construction de l’Institut de l’aviation civile de l’université Denis Sassou Nguesso or la création et la gestion de l’académie régionale de l’aviation civile, au sein de l’université Denis SASSOU NGUESSO.","# Sector
EDUCATION

# Title
Chinese Government provides XAF 8.5 billion grant for Brazzaville Aircraft Maintenance Center Construction Project (Linked with project ID#59696)

# Description
On December 16, 2017, the Chinese Government and the Government of the Republic of Congo signed a grant agreement for the Civil Aviation Institute at Denis Sassou Nguesso University Construction Project. This project involves the construction of a civil aviation institute at the Denis Sassou Nguesso University in the town of Kintélé. The grant was worth XAF 8.5 billion. To support the grant, China Development Bank and the Congolese Sinking Fund will open an assistance account.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project focuses on education infrastructure development without clear environmental or energy transition impacts,"Construction of civil aviation institute at university, education sector focus"
73664,DEVELOPMENTAL FOOD AID/FOOD SECURITY ASSISTANCE,China donates $3 million USD to WFP for food aid to displaced people in Congo (Linked to #56616),"On November 3, 2017, the PRC Ministry of Commerce and the UN World Food Programme (WFP) published press releases announcing that a Chinese government official signed a cooperation agreement committing $5 million USD from the South-South Cooperation Fund to the WFP for food and nutrition assistance to displaced people in Republic of Congo-Brazzaville and Central African Republic (CAR). Of the $5 million USD contribution, $3 million USD was earmarked for the Congo. The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service (flow ID #165588) marks this donation as fully paid.    According to the WFP press release, this $3 million USD was intended to ""assist 150,000 people – mostly women and children – in the conflict-affected Congolese departments of Pool and Bouenza."" The remaining $2 million USD for CAR is captured in project #56616.",UN OCHA flow marks the decision and flow dates as 30 September 2017 but there are no other sources confirming this,"# Sector
DEVELOPMENTAL FOOD AID/FOOD SECURITY ASSISTANCE

# Title
China donates $3 million USD to WFP for food aid to displaced people in Congo (Linked to #56616)

# Description
On November 3, 2017, the PRC Ministry of Commerce and the UN World Food Programme (WFP) published press releases announcing that a Chinese government official signed a cooperation agreement committing $5 million USD from the South-South Cooperation Fund to the WFP for food and nutrition assistance to displaced people in Republic of Congo-Brazzaville and Central African Republic (CAR). Of the $5 million USD contribution, $3 million USD was earmarked for the Congo. The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service (flow ID #165588) marks this donation as fully paid.    According to the WFP press release, this $3 million USD was intended to ""assist 150,000 people – mostly women and children – in the conflict-affected Congolese departments of Pool and Bouenza."" The remaining $2 million USD for CAR is captured in project #56616.",TRUE,NA,NEUTRAL,HIGH,Social Development,"Project is focused on humanitarian food aid and nutrition assistance, with no direct environmental or energy transition impacts","Food and nutrition assistance to displaced people, humanitarian focus, no energy or infrastructure components"
73687,EMERGENCY RESPONSE,China donates $3 million USD to UNHCR for the 2017 Humanitarian Response Plan for Congo,"On November 3, 2017, the PRC Ministry of Commerce published a press release announcing that a Chinese government official signed a cooperation agreement committing $3 million USD to the United Nations High Commissioner for Refugees (UNHCR) for aid to internally displaced people in Republic of Congo-Brazzaville. According to the United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service (flow ID #168218), this donation was fully paid.   This donation contributed to the UN's 2017 Humanitarian Response Plan for Congo, an emergency response plan for helping the one in three displaced people in the Pool region in Congo-Brazzaville.","UN OCHA flow ID #168218 marks the commitment and disbursement date as 30 September 2017 but no sources confirm this. Moreover, OCHA's transaction amount is only $1 million USD, but the $3 million USD figure was used since it came directly from the PRC.","# Sector
EMERGENCY RESPONSE

# Title
China donates $3 million USD to UNHCR for the 2017 Humanitarian Response Plan for Congo

# Description
On November 3, 2017, the PRC Ministry of Commerce published a press release announcing that a Chinese government official signed a cooperation agreement committing $3 million USD to the United Nations High Commissioner for Refugees (UNHCR) for aid to internally displaced people in Republic of Congo-Brazzaville. According to the United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service (flow ID #168218), this donation was fully paid.   This donation contributed to the UN's 2017 Humanitarian Response Plan for Congo, an emergency response plan for helping the one in three displaced people in the Pool region in Congo-Brazzaville.",TRUE,NA,NEUTRAL,HIGH,Social Development,Humanitarian aid donation with no direct environmental or energy transition impact,"$3 million USD donation to UNHCR for humanitarian response in Congo, focused on aiding displaced people"
64021,TRADE POLICIES AND REGULATIONS,Zhuhai Municipal Government provides grant for Cook Islands officials to visit China,"In 2017, the Zhuhai Municipality of China funded 12 officials from the Cook Islands Ministry of Culture, Tourism, and Arts, to attend the Guangdong International Tourism and Cultural Festival. Zhuhai covered all costs associated with travel for the 12 officials, and an additional 4 members were partially funded by the Cook Islands Government. The Guangdong Tourism and Culture Festival of 2017 began on December 12th and ended at the end of the month.",NA,"# Sector
TRADE POLICIES AND REGULATIONS

# Title
Zhuhai Municipal Government provides grant for Cook Islands officials to visit China

# Description
In 2017, the Zhuhai Municipality of China funded 12 officials from the Cook Islands Ministry of Culture, Tourism, and Arts, to attend the Guangdong International Tourism and Cultural Festival. Zhuhai covered all costs associated with travel for the 12 officials, and an additional 4 members were partially funded by the Cook Islands Government. The Guangdong Tourism and Culture Festival of 2017 began on December 12th and ended at the end of the month.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project involves cultural exchange and tourism promotion without direct environmental or energy transition impacts,"Funding for officials to attend tourism and cultural festival, no energy or infrastructure components mentioned"
69560,GOVERNMENT AND CIVIL SOCIETY,"Chinese Government provides RMB 70 million grant — via ETCA — for Chinese Buildings Renovation Project (linked to #37882, #37880, #37877)","On June 22, 2016, the Chinese Government and the Government of Cook Islands signed an agreement for the implementation of a feasibility study for the Chinese Buildings Renovation Project. Then, on October 16, 2017, the Chinese Government and the Government of Cook Islands signed an implementation agreement for the Chinese Buildings Renovation Project. China’s Ministry of Commerce (MOFCOM) committed RMB 70 million of grant funding for this project. The grant proceeds were drawn from multiple Economic and Technical Cooperation Agreements (ETCAs) signed by the two governments.   One of these ETCAs was signed on November 18, 2016 and it committed RMB 20 million (NZ $4.2 million) of grant funding. Another one of the ETCA was signed on December 7, 2017 and it committed RMB 30 million of grant funding. The purpose of the project was to repair and renovate three buildings previously constructed with financial support from the Chinese Government: the Bluesky Sports Arena (exact locational coordinates: 21.207109, -159.808754), the Ministry of Justice Building (exact locational coordinates: -21.207251, -159.774899), and National Police Headquarters (exact locational coordinates:  -21.206014, -159.777827). China Civil Engineering Construction Corporation was initially selected as the contractor responsible for the implementation of this project.     However, it was subsequently replaced by the Cook Islands Investment Corporation (CIIC), which owns and manages the Bluesky Sports Arena, the Ministry of Justice (Courthouse) Building, and and National Police Headquarters. In September 2017, CIIC hosted two Chinese technical assistance teams that conducted technical and structural inspections on the three buildings that will undergo renovations. These teams consisted of engineers specializing in electrical, structural, water supply and drainage, heating, and ventilation.   The preliminary results from these inspections were discussed and endorsed by CIIC and the China working groups. The project was originally expected to commenced in early 2018 and take 18-24 months to reach completion.  Multiple sources confirm that the project entered implementation, but its precise implementation start date is unknown. As of May 5, 2018, the renovations for the courthouse and police station were completed.","This project is also known as the Renovations Project, the China Building Repair Project, the Chinese Public Building Upgrades Project, the China Building Repairs Project, the Chinese Building Repairs Project, and the Renovation Projects for the Ministry of Justice Building, the Police Headquarters Building and the Indoor Sports Arena in Cook  Islands. The Chinese project title is 库克群岛高法大楼、警察局办公楼和体育馆三个项目. The Chinese Government grant and loan commitments that facilitated the construction of the Bluesky Sports Arena, the Ministry of Justice (Courthouse) Building, and and National Police Headquarters are captured in Project ID#37882, Project ID#37880, and Project ID#37877.","# Sector
GOVERNMENT AND CIVIL SOCIETY

# Title
Chinese Government provides RMB 70 million grant — via ETCA — for Chinese Buildings Renovation Project (linked to #37882, #37880, #37877)

# Description
On June 22, 2016, the Chinese Government and the Government of Cook Islands signed an agreement for the implementation of a feasibility study for the Chinese Buildings Renovation Project. Then, on October 16, 2017, the Chinese Government and the Government of Cook Islands signed an implementation agreement for the Chinese Buildings Renovation Project. China’s Ministry of Commerce (MOFCOM) committed RMB 70 million of grant funding for this project. The grant proceeds were drawn from multiple Economic and Technical Cooperation Agreements (ETCAs) signed by the two governments.   One of these ETCAs was signed on November 18, 2016 and it committed RMB 20 million (NZ $4.2 million) of grant funding. Another one of the ETCA was signed on December 7, 2017 and it committed RMB 30 million of grant funding. The purpose of the project was to repair and renovate three buildings previously constructed with financial support from the Chinese Government: the Bluesky Sports Arena (exact locational coordinates: 21.207109, -159.808754), the Ministry of Justice Building (exact locational coordinates: -21.207251, -159.774899), and National Police Headquarters (exact locational coordinates:  -21.206014, -159.777827). China Civil Engineering Construction Corporation was initially selected as the contractor responsible for the implementation of this project.     However, it was subsequently replaced by the Cook Islands Investment Corporation (CIIC), which owns and manages the Bluesky Sports Arena, the Ministry of Justice (Courthouse) Building, and and National Police Headquarters. In September 2017, CIIC hosted two Chinese technical assistance teams that conducted technical and structural inspections on the three buildings that will undergo renovations. These teams consisted of engineers specializing in electrical, structural, water supply and drainage, heating, and ventilation.   The preliminary results from these inspections were discussed and endorsed by CIIC and the China working groups. The project was originally expected to commenced in early 2018 and take 18-24 months to reach completion.  Multiple sources confirm that the project entered implementation, but its precise implementation start date is unknown. As of May 5, 2018, the renovations for the courthouse and police station were completed.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project focuses on renovation of existing government buildings without clear environmental or energy transition impacts,"Renovation of Bluesky Sports Arena, Ministry of Justice Building, and National Police Headquarters; no mention of energy efficiency or renewable energy components"
70429,WATER SUPPLY AND SANITATION,Chinese Government provides RMB 118.6 million grant — via ETCA — for Cañas-Bebedero Aqueduct Construction Project (Linked to Project ID#54673 and ID#72563),"On May 19, 2017 and July 19, 2017, the Chinese Government and the Government of Costa Rica signed letters of exchange, committing of RMB 107,890,000 grant funding for the Cañas-Bebedero Aqueduct Construction Project. At some point, the face value of the Chinese Government’s grant commitment apparently increased to RMB 118,657,500.   The grant proceeds were drawn from Economic and Technical Cooperation Agreements (ETCAs) signed by the two governments on December 11, 2015 and November 24, 2016.   The purpose of the project was to construct the Cañas-Bebedero aqueduct in Guanacaste province in order to deliver drinking water from the Sandillal reservoir to 27,000 residents of Cañas, Palmira, San Miguel, Bebedero and Porozal. China Urban Construction Research Institute (CUCD) and China Tiesiju Civil Engineering Group (CTCE) were the contractors responsible for project implementation.   The project commenced on April 10, 2019 and it was originally expected to reach completion within 18 months (October 10, 2020). However, it was ultimately completed on or around January 7, 2022.",1. This project is also known as the Urban Water Supply Project. The Chinese project title is 卡尼亚斯市和贝贝德罗市城市供水项目 or 在卡尼亚斯供水项目. The Spanish project title is Acueducto Cañas y Bebedero ad Abastecimiento de agua potable para Cañas. 2. The 2015 ETCA is captured via Project ID#54673. 3. The grant funds were to be deposited in an account established by China Development Bank and the Ministry of Finance of Costa Rica.,"# Sector
WATER SUPPLY AND SANITATION

# Title
Chinese Government provides RMB 118.6 million grant — via ETCA — for Cañas-Bebedero Aqueduct Construction Project (Linked to Project ID#54673 and ID#72563)

# Description
On May 19, 2017 and July 19, 2017, the Chinese Government and the Government of Costa Rica signed letters of exchange, committing of RMB 107,890,000 grant funding for the Cañas-Bebedero Aqueduct Construction Project. At some point, the face value of the Chinese Government’s grant commitment apparently increased to RMB 118,657,500.   The grant proceeds were drawn from Economic and Technical Cooperation Agreements (ETCAs) signed by the two governments on December 11, 2015 and November 24, 2016.   The purpose of the project was to construct the Cañas-Bebedero aqueduct in Guanacaste province in order to deliver drinking water from the Sandillal reservoir to 27,000 residents of Cañas, Palmira, San Miguel, Bebedero and Porozal. China Urban Construction Research Institute (CUCD) and China Tiesiju Civil Engineering Group (CTCE) were the contractors responsible for project implementation.   The project commenced on April 10, 2019 and it was originally expected to reach completion within 18 months (October 10, 2020). However, it was ultimately completed on or around January 7, 2022.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project focuses on water supply infrastructure without clear environmental or energy transition impacts,"Construction of aqueduct for drinking water delivery to residential areas, no energy-related components mentioned"
61030,GOVERNMENT AND CIVIL SOCIETY,China donates equipment worth 50 million CFA to Cote d'Ivoire Ministry of Culture (Linked to #60791),"On 14 June 2017, the Chinese Ambassador officially donated instruments, office supplies, and audio equipment worth 50 million CFA to the Cote d'Ivoire Ministry of Culture and Francophone. The donation includes: 31 laptops, 20 desktops, 51 French operating systems, 4 digital cameras, 2 projection screens, 20 USB keys, 5 tablets, 5 scanners, 10 external hard drives, 3 microphones, 2 electric guitars, 1 professional camera, 2 pianos, 10 flutes, 5 Chinese-French dictionaries, and 10 French-Chinese dictionaries.   These materials will be used to help the Ministry of Culture and Francophone manage and furnish the Chinese-built Abidjan Palace of Culture (project #60791).",NA,"# Sector
GOVERNMENT AND CIVIL SOCIETY

# Title
China donates equipment worth 50 million CFA to Cote d'Ivoire Ministry of Culture (Linked to #60791)

# Description
On 14 June 2017, the Chinese Ambassador officially donated instruments, office supplies, and audio equipment worth 50 million CFA to the Cote d'Ivoire Ministry of Culture and Francophone. The donation includes: 31 laptops, 20 desktops, 51 French operating systems, 4 digital cameras, 2 projection screens, 20 USB keys, 5 tablets, 5 scanners, 10 external hard drives, 3 microphones, 2 electric guitars, 1 professional camera, 2 pianos, 10 flutes, 5 Chinese-French dictionaries, and 10 French-Chinese dictionaries.   These materials will be used to help the Ministry of Culture and Francophone manage and furnish the Chinese-built Abidjan Palace of Culture (project #60791).",TRUE,NA,NEUTRAL,HIGH,Social Development,"Donation of cultural and office equipment to support cultural activities, with no direct environmental or energy transition impact","Donation of laptops, desktops, audio equipment, and cultural instruments to Ministry of Culture for cultural facility management"
