aid_data_record_id,sector_name,title,description,staff_comments,combined_text,success,error_message,primary_class,confidence,project_type,justification,evidence
41549,EMERGENCY RESPONSE,"China grants $211,781 USD to Liberia National Police for Ebola response (Linked to #41547, #45060)","In 2014, China committed to various sectors of the Government of Liberia over 3 million dollars to fight Ebola. During the signing ceremony, the PRC Government is providing US$1 million cash to the Liberian Government (see #41547); US $2 million to the World Food Programme (WFP) (see #45060), and US $211,781 logistical support to the LNP. This project captures the donation to the LNP, which includes vehicles, motorcycles, communication equipment, among others.  Other Ebola-related assistance provided by the Chinese Government in 2014 is captured in umbrella ProjectID#60642.",NA,"# Sector
EMERGENCY RESPONSE

# Title
China grants $211,781 USD to Liberia National Police for Ebola response (Linked to #41547, #45060)

# Description
In 2014, China committed to various sectors of the Government of Liberia over 3 million dollars to fight Ebola. During the signing ceremony, the PRC Government is providing US$1 million cash to the Liberian Government (see #41547); US $2 million to the World Food Programme (WFP) (see #45060), and US $211,781 logistical support to the LNP. This project captures the donation to the LNP, which includes vehicles, motorcycles, communication equipment, among others.  Other Ebola-related assistance provided by the Chinese Government in 2014 is captured in umbrella ProjectID#60642.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project focuses on emergency response and public health support without direct environmental or energy transition implications,"Ebola response funding, logistical support to police including vehicles and communication equipment"
41551,EMERGENCY RESPONSE,"CADFund provides USD 150,000 grant to Liberia to fight Ebola","On November 4, 2014, the China-Africa Development Fund (CADFund), a wholly-owned subsidiary of China Development Bank (CDB), officially donated USD 450,000 to Liberia, Guinea and Sierra Leone in order to fight Ebola. Of the total amount, USD 150,000 was allocated to the Government of Liberia.  Other Ebola-related assistance provided by the Chinese Government to Liberia in 2014 is captured by linked Umbrella Project ID #60642.",NA,"# Sector
EMERGENCY RESPONSE

# Title
CADFund provides USD 150,000 grant to Liberia to fight Ebola

# Description
On November 4, 2014, the China-Africa Development Fund (CADFund), a wholly-owned subsidiary of China Development Bank (CDB), officially donated USD 450,000 to Liberia, Guinea and Sierra Leone in order to fight Ebola. Of the total amount, USD 150,000 was allocated to the Government of Liberia.  Other Ebola-related assistance provided by the Chinese Government to Liberia in 2014 is captured by linked Umbrella Project ID #60642.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project is focused on emergency health response with no direct environmental or energy transition impact,"Ebola response grant, health-focused assistance"
41553,EMERGENCY RESPONSE,"China sends first PLA medical team to the China-aid Ebola Treatment center in Liberia (linked to project #41552, #45030)","On November 15, 2014, the People's Liberation Army of China's first medical team arrived in Liberia to set up and operate the Chinese-funded Ebola Treatment Unit (ETU) in the Samuel Kanyon Doe (SKD) Sports Complex in Paynesville City outside Monrovia.  This team was the first batch of 480 expected Chinese medical personnel designated to fight the ongoing Ebola crisis (see linked ProjectID#41552).  The 163-member team included medical experts, epidemiologists, doctors, nurses, engineers and technicians from the People's Liberation Army who began the process of the initial admission and treatment of suspected and confirmed Ebola patients.  They also provided public health and infection control training for relevant local personnel.  According to a journal published in Disaster Medicine and Public Health Preparedness, 112 Ebola-suspected patients presented to the ETU, 65 patients were admitted, including 5 confirmed cases, and 3 confirmed cases were cured.  Furthermore, 1520 local people were trained, including health care workers, military health care workers, staff members employed by the ETU, and community residents, about the basics of fighting the Ebola virus for the team's 2 month stay.  The staffers were primarily from the Third Military Medical University in Chongqing, with a few dozen from other military hospitals in Shenyang.  Over two-third of the staffers had experience with the treatment of severe acute respiratory syndrome (SARS) in a military-led infectious disease hospital established in 2003.  Before they were deployed, the staffers received 6 weeks of extensive training on disease diagnosis and treatment, as well as prevention and surveillance.  The training program included measures of self-protection as the medical teams sought “zero infections” of their own staff.  The staffers also received English language training and were provided with information on local geographical conditions.  The ETU construction and financing is captured in project #45030.",NA,"# Sector
EMERGENCY RESPONSE

# Title
China sends first PLA medical team to the China-aid Ebola Treatment center in Liberia (linked to project #41552, #45030)

# Description
On November 15, 2014, the People's Liberation Army of China's first medical team arrived in Liberia to set up and operate the Chinese-funded Ebola Treatment Unit (ETU) in the Samuel Kanyon Doe (SKD) Sports Complex in Paynesville City outside Monrovia.  This team was the first batch of 480 expected Chinese medical personnel designated to fight the ongoing Ebola crisis (see linked ProjectID#41552).  The 163-member team included medical experts, epidemiologists, doctors, nurses, engineers and technicians from the People's Liberation Army who began the process of the initial admission and treatment of suspected and confirmed Ebola patients.  They also provided public health and infection control training for relevant local personnel.  According to a journal published in Disaster Medicine and Public Health Preparedness, 112 Ebola-suspected patients presented to the ETU, 65 patients were admitted, including 5 confirmed cases, and 3 confirmed cases were cured.  Furthermore, 1520 local people were trained, including health care workers, military health care workers, staff members employed by the ETU, and community residents, about the basics of fighting the Ebola virus for the team's 2 month stay.  The staffers were primarily from the Third Military Medical University in Chongqing, with a few dozen from other military hospitals in Shenyang.  Over two-third of the staffers had experience with the treatment of severe acute respiratory syndrome (SARS) in a military-led infectious disease hospital established in 2003.  Before they were deployed, the staffers received 6 weeks of extensive training on disease diagnosis and treatment, as well as prevention and surveillance.  The training program included measures of self-protection as the medical teams sought “zero infections” of their own staff.  The staffers also received English language training and were provided with information on local geographical conditions.  The ETU construction and financing is captured in project #45030.",TRUE,NA,NEUTRAL,HIGH,Healthcare and Education Facilities,Project focuses on emergency medical response and public health training without direct environmental or energy transition impacts,"Ebola treatment center, medical team deployment, public health training, infection control measures"
41556,EMERGENCY RESPONSE,PLA Medical Team donates anti-Ebola materials to SKD Community in Liberia,"On December 5, 2014, the Chinese People's Liberation Army (PLA) Medical Team, jointly with the Chinese Expert Group on Bamboo and Rattan Weaving and Vegetable Plantation and East International Group, donated anti-Ebola materials valued at US$40,000 to the Samuel K Doe (SKD) Community and Red Light Market in Paynesville in Liberia. The materials include disinfection powder and buckets, motorcycles, rice and cooking oil, etc.",NA,"# Sector
EMERGENCY RESPONSE

# Title
PLA Medical Team donates anti-Ebola materials to SKD Community in Liberia

# Description
On December 5, 2014, the Chinese People's Liberation Army (PLA) Medical Team, jointly with the Chinese Expert Group on Bamboo and Rattan Weaving and Vegetable Plantation and East International Group, donated anti-Ebola materials valued at US$40,000 to the Samuel K Doe (SKD) Community and Red Light Market in Paynesville in Liberia. The materials include disinfection powder and buckets, motorcycles, rice and cooking oil, etc.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project focuses on humanitarian aid and public health support without direct environmental or energy transition implications,"Donation of anti-Ebola materials, disinfection supplies, and food items for community support"
41558,GOVERNMENT AND CIVIL SOCIETY,China sends 13th peacekeeping contingent to Liberia composed of policemen,"On July 11th 2014, China sends its 13th contingent of policemen for a UN peacekeeping mission to Liberia. This 19-member team received training on international laws, first aid, driving, English, and shooting, as well as orientations on the situation in the region. However, its return date could not be found.",NA,"# Sector
GOVERNMENT AND CIVIL SOCIETY

# Title
China sends 13th peacekeeping contingent to Liberia composed of policemen

# Description
On July 11th 2014, China sends its 13th contingent of policemen for a UN peacekeeping mission to Liberia. This 19-member team received training on international laws, first aid, driving, English, and shooting, as well as orientations on the situation in the region. However, its return date could not be found.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project involves peacekeeping mission with no direct environmental or energy transition impact,"UN peacekeeping mission, focus on security and international cooperation"
45030,EMERGENCY RESPONSE,"Chinese Government provides $41 million grant for establishment of 100-bed Ebola Treatment center (Linked to Project ID#41552, #41553)","On 24 October, 2014, President Xi Jinping announced a fourth round of ebola-related assistance worth RMB 500 million Yuan on behalf of the Chinese Government.  A highlight of this fourth batch of assistance was to build a 100-bed treatment center in Liberia, where the epidemic was most serious.  According to Liberian Ministry of Foreign Affairs, the center, which was worth $41,000,000 USD, was part of this fourth batch of assistance totaling US$82,000,000 (approximately RMB 500 million) to African countries for the fight against Ebola.  The center was to be managed and operated by an elite squad of the People's Liberation Army of China who had experience fighting SARS.  The Chinese Government had selected and trained 480 medical staff from the PLA, who were to go to Liberia in three batches, each consisting 160 people, to treat local Ebola patients and build/manage the ETU (see linked Project ID#41552).  The deputy head of the Chinese delegation, Director-General of Health Department, General Logistics Department of the People’s Liberation Army (PLA), Ren Guoquan, said the opening of the Chinese ETU was the first international humanitarian relief project that was constructed, and was to be operated and managed by the Chinese PLA.  On November 6, 2014, China announced that all the construction material and construction workers for the project were in place, and the project was to be completed in 30 days (China to build Ebola hospital in Liberia). On 15 November 2014, the first health unit of the PLA dispatched to Liberia, and on 25 November 2014, they completed the construction of a 100-bed Ebola Treatment Unit (ETU) in the Samuel Kanyon Doe (SKD) Sports Complex in Paynesville City outside Monrovia (see linked Project ID#41553).  The Chinese ETU had 20 rooms with accessories that consist of more than 920,000 items, including over 1,500 kinds of medical instruments and materials.  Since its completion, the hospital had received a total of 177 patients, including 10 confirmed cases of Ebola and cured 6 of the confirmed cases. The medical team also sent anti-epidemic vehicles to the community and schools for spraying disinfection operations, and together with the Chinese Government, the public health expert group trained nearly 6,000 medical staff and community practitioners.  As the World Health Organization (WHO) officially declared Liberia free from the Ebola virus disease, the Government of the People’s Republic of China (PRC) decommissioned the Chinese-built and managed 100-bed Ebola Treatment Unit (ETU) and turned over the facility to the Liberian Government on 12 May, 2015.  Other Ebola-related assistance provided by the Chinese Government in 2014 is captured in umbrella ProjectID#60642.",NA,"# Sector
EMERGENCY RESPONSE

# Title
Chinese Government provides $41 million grant for establishment of 100-bed Ebola Treatment center (Linked to Project ID#41552, #41553)

# Description
On 24 October, 2014, President Xi Jinping announced a fourth round of ebola-related assistance worth RMB 500 million Yuan on behalf of the Chinese Government.  A highlight of this fourth batch of assistance was to build a 100-bed treatment center in Liberia, where the epidemic was most serious.  According to Liberian Ministry of Foreign Affairs, the center, which was worth $41,000,000 USD, was part of this fourth batch of assistance totaling US$82,000,000 (approximately RMB 500 million) to African countries for the fight against Ebola.  The center was to be managed and operated by an elite squad of the People's Liberation Army of China who had experience fighting SARS.  The Chinese Government had selected and trained 480 medical staff from the PLA, who were to go to Liberia in three batches, each consisting 160 people, to treat local Ebola patients and build/manage the ETU (see linked Project ID#41552).  The deputy head of the Chinese delegation, Director-General of Health Department, General Logistics Department of the People’s Liberation Army (PLA), Ren Guoquan, said the opening of the Chinese ETU was the first international humanitarian relief project that was constructed, and was to be operated and managed by the Chinese PLA.  On November 6, 2014, China announced that all the construction material and construction workers for the project were in place, and the project was to be completed in 30 days (China to build Ebola hospital in Liberia). On 15 November 2014, the first health unit of the PLA dispatched to Liberia, and on 25 November 2014, they completed the construction of a 100-bed Ebola Treatment Unit (ETU) in the Samuel Kanyon Doe (SKD) Sports Complex in Paynesville City outside Monrovia (see linked Project ID#41553).  The Chinese ETU had 20 rooms with accessories that consist of more than 920,000 items, including over 1,500 kinds of medical instruments and materials.  Since its completion, the hospital had received a total of 177 patients, including 10 confirmed cases of Ebola and cured 6 of the confirmed cases. The medical team also sent anti-epidemic vehicles to the community and schools for spraying disinfection operations, and together with the Chinese Government, the public health expert group trained nearly 6,000 medical staff and community practitioners.  As the World Health Organization (WHO) officially declared Liberia free from the Ebola virus disease, the Government of the People’s Republic of China (PRC) decommissioned the Chinese-built and managed 100-bed Ebola Treatment Unit (ETU) and turned over the facility to the Liberian Government on 12 May, 2015.  Other Ebola-related assistance provided by the Chinese Government in 2014 is captured in umbrella ProjectID#60642.",TRUE,NA,NEUTRAL,HIGH,Healthcare and Education Facilities,Project is focused on emergency healthcare response and does not have direct environmental or energy transition impacts,"100-bed Ebola Treatment center, medical staff training, disease treatment focus"
45060,EMERGENCY RESPONSE,"Chinese Government donates $2 million in food aid to Liberia through WFP (Linked to #44593, #64640)","On Oct 9, 2014, China signed an agreement to donate $2 million to Liberia through the World Food Program, as a part of the $6 million USD grant to help stave off food shortages in the three African countries worst affected by the Ebola virus, Guinea, Liberia and Sierra Leone. WFP China representative Brett Rierson said the money is being spent on one month of emergency food rations of mainly rice, lentils and yellow peas for 300,000 people in the three African countries.  This support also extends to all aspects of the health sector relative to the provision of food. The food items were delivered in February 2015.  According to UN OCHA financial tracking system, China split $6 million USD equally to aid Liberia, Guinea and Sierra Leone through the World Food Program for support food security in light of the Ebola virus.   Linked ProjectIDs #44593 and #64640 capture the donations to Sierra Leone and Guinea.  Other Ebola-related assistance provided by the Chinese Government in 2014 is captured in umbrella ProjectID#60642.",NA,"# Sector
EMERGENCY RESPONSE

# Title
Chinese Government donates $2 million in food aid to Liberia through WFP (Linked to #44593, #64640)

# Description
On Oct 9, 2014, China signed an agreement to donate $2 million to Liberia through the World Food Program, as a part of the $6 million USD grant to help stave off food shortages in the three African countries worst affected by the Ebola virus, Guinea, Liberia and Sierra Leone. WFP China representative Brett Rierson said the money is being spent on one month of emergency food rations of mainly rice, lentils and yellow peas for 300,000 people in the three African countries.  This support also extends to all aspects of the health sector relative to the provision of food. The food items were delivered in February 2015.  According to UN OCHA financial tracking system, China split $6 million USD equally to aid Liberia, Guinea and Sierra Leone through the World Food Program for support food security in light of the Ebola virus.   Linked ProjectIDs #44593 and #64640 capture the donations to Sierra Leone and Guinea.  Other Ebola-related assistance provided by the Chinese Government in 2014 is captured in umbrella ProjectID#60642.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project is humanitarian food aid with no direct environmental or energy transition impact,"Food aid donation through WFP, emergency response to Ebola crisis, focus on food security"
45062,EMERGENCY RESPONSE,"China provided 10 million Yuan worth of Medical Materials to Liberia to battle the Ebola Virus (Linked to #44754, #35247)","On August 7, 2014, China pledged to provide emergency humanitarian aid worth 10 million yuan to Liberia as a part of the 30 million yuan (4.9 million U.S. dollars) in aid to Liberia, Sierra Leone and Guinea to help fight the deadly Ebola virus in West Africa. This relief includes personal protective equipment, patient monitors, sprays, and medicines. On August 11, 2014, the aid was sent to the three countries (see Project ID#35247 for 10 million yuan aid to Sierra Leone and Project ID#44754 for 10 million yuan aid to Guinea).  This is the second batch of aid given to Guinea, Sierra Leone, and Liberia for Ebola relief (see Project ID#41544). Other Ebola-related assistance provided by the Chinese Government to Liberia in 2014 is captured in umbrella ProjectID#60642.",NA,"# Sector
EMERGENCY RESPONSE

# Title
China provided 10 million Yuan worth of Medical Materials to Liberia to battle the Ebola Virus (Linked to #44754, #35247)

# Description
On August 7, 2014, China pledged to provide emergency humanitarian aid worth 10 million yuan to Liberia as a part of the 30 million yuan (4.9 million U.S. dollars) in aid to Liberia, Sierra Leone and Guinea to help fight the deadly Ebola virus in West Africa. This relief includes personal protective equipment, patient monitors, sprays, and medicines. On August 11, 2014, the aid was sent to the three countries (see Project ID#35247 for 10 million yuan aid to Sierra Leone and Project ID#44754 for 10 million yuan aid to Guinea).  This is the second batch of aid given to Guinea, Sierra Leone, and Liberia for Ebola relief (see Project ID#41544). Other Ebola-related assistance provided by the Chinese Government to Liberia in 2014 is captured in umbrella ProjectID#60642.",TRUE,NA,NEUTRAL,HIGH,Healthcare and Education Facilities,Project is focused on emergency medical aid and does not have direct environmental or energy transition impacts,"Provision of medical materials, personal protective equipment, and medicines for Ebola relief"
56618,OTHER MULTISECTOR,"Chinese Government dedicates project at Jorkpen Town Market, Liberia","On March 20, 2014, the Chinese Government installed 18 solar energy street lamps, constructed a borehole, and donated office materials to a school in Monrovia at the Jorkpen Town Market. The value of this donation is unknown.",NA,"# Sector
OTHER MULTISECTOR

# Title
Chinese Government dedicates project at Jorkpen Town Market, Liberia

# Description
On March 20, 2014, the Chinese Government installed 18 solar energy street lamps, constructed a borehole, and donated office materials to a school in Monrovia at the Jorkpen Town Market. The value of this donation is unknown.",TRUE,NA,NEUTRAL,MEDIUM,Social Development,Project includes mixed components with no clear primary environmental impact or energy transition focus,"Solar street lamps (renewable energy), borehole (water infrastructure), school materials (social development)"
90316,EDUCATION,Chinese Formed Police Unit Donate Sports Equipment and School Supplies to Sinoe Multilateral High School (linked to project ID#90317),"On May 27, 2014, Chinese Peacekeepers from the UN mission in Liberia visited Sinoe Multilateral High School. The monetary value of the donation is unclear, but they donated footballs. stationary, books, and book bags to the school. They also preformed a martial arts demonstration.",NA,"# Sector
EDUCATION

# Title
Chinese Formed Police Unit Donate Sports Equipment and School Supplies to Sinoe Multilateral High School (linked to project ID#90317)

# Description
On May 27, 2014, Chinese Peacekeepers from the UN mission in Liberia visited Sinoe Multilateral High School. The monetary value of the donation is unclear, but they donated footballs. stationary, books, and book bags to the school. They also preformed a martial arts demonstration.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project involves donation of educational materials and sports equipment with no direct environmental or energy transition impact,"Donation of footballs, stationary, books, and book bags to a high school"
