aid_data_record_id,sector_name,title,description,staff_comments,combined_text,success,error_message,primary_class,confidence,project_type,justification,evidence
97781,COMMUNICATIONS,China Eximbank provides $152 million loan to Iusacell Celular for 3G Network Construction Project,"In 2004, Iusacell Celular S.A. de C.V. — a major Mexican telecommunications company owned by Televisa and Grupo Salinas and a leading CDMA2000 operator in Mexico — secured one or more China Eximbank loans worth $152 million for the build out of a 3G network in Mexico. The borrower was expected to  use the loan proceeds to finance one or more commercial contracts with Huawei Technologies Co., Ltd. The purpose of the 3G Network Construction Project was to introduce the hybrid Access Network solution of CDMA2000 1X and EV-DO operating on 800MHz and 1900MHz, thereby fulfilling the requirements of Iusacell Celular S.A. de C.V. for service expansion from 2G to 3G.   Huawei Technologies Co., Ltd. was the contractor responsible for project implementation. Implementation took place between 2004 and 2005.","1. Iusacell Celular S.A. de C.V. was a major Mexican telecommunications company owned by Televisa and Grupo Salinas. It was acquired in January 2015 by AT&T.2. The loan’s precise commitment date is unknown. For the time being, AidData uses the project implementation start year (2004) as a proxy measure. This issue warrants further investigation","# Sector
COMMUNICATIONS

# Title
China Eximbank provides $152 million loan to Iusacell Celular for 3G Network Construction Project

# Description
In 2004, Iusacell Celular S.A. de C.V. — a major Mexican telecommunications company owned by Televisa and Grupo Salinas and a leading CDMA2000 operator in Mexico — secured one or more China Eximbank loans worth $152 million for the build out of a 3G network in Mexico. The borrower was expected to  use the loan proceeds to finance one or more commercial contracts with Huawei Technologies Co., Ltd. The purpose of the 3G Network Construction Project was to introduce the hybrid Access Network solution of CDMA2000 1X and EV-DO operating on 800MHz and 1900MHz, thereby fulfilling the requirements of Iusacell Celular S.A. de C.V. for service expansion from 2G to 3G.   Huawei Technologies Co., Ltd. was the contractor responsible for project implementation. Implementation took place between 2004 and 2005.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project focuses on telecommunications infrastructure without clear environmental or energy transition impacts,"3G network construction, telecommunications service expansion, no energy-related components mentioned"
40075,"AGRICULTURE, FORESTRY, FISHING","Chinese Government provides $830,000 grant — via ETCA — for Tuna Commission Headquarters Construction Project (Linked to Project ID#61331)","In November 2002, Micronesia won the bid to house the new headquarters of the Central and Western Pacific Highly Migratory Fish Management and Protection Committee (also known as the Commission for the Conservation and Management of Highly Migratory Fish Stocks in the Western and Central Pacific Ocean, the Western and Central Pacific Tuna Commission, or the Tuna Commission).   Then, on March 23, 2004, the Chinese Government and the Government of the Federated States of Micronesia signed an Economic and Technical Cooperation Agreement (ETCA), which committed RMB 40 million of grant funding for multiple projects (captured via Project ID#61331). An official from Micronesia's Ministry of Foreign Affairs subsequently proposed to allocate approximately $830,000 of the grant proceeds for the Tuna Commission Headquarters Construction Project.  The purpose of the project was to construct an 1884 square meter office building for the secretariat of Tuna Commission in the city of Kolonia (next to the old national capital complex). Jiangsu Provincial Construction Group Co., Ltd. (also known as Jiangsu Provincial Construction Engineering Corporation) was the contractor responsible for implementation. On August 4, 2004, the Chinese Government and the Government of the Federated States of Micronesia signed a project design contract and an exchange of letters.   Then, on March 30, 2005 a 4-person team from Jiangsu Provincial Construction Engineering Corporation arrived in Micronesia. On April 5, 2005, Ambassador Yang Qiang hosted a working lunch and with the expert group to host the acting FSM Minister of Infrastructure, Inspector General, and manager of Pohnpei Hydropower Company to discuss the construction contract.   A groundbreaking ceremony took place on April 22, 2005 and the project was expected to reach completion within 7 months. The project commencement date was apparently delayed by one and a half months due to some construction issues, but works officially ended on September 12, 2005.  Then, on January 26, 2006, the headquarters were officially transferred to the Convention Committee for the Conservation and Management of Highly Migratory Fish in the Midwestern Pacific of the Federated States of Micronesia. A grand opening ceremony was held on September 30, 2007 and the building was officially put into use. Attendees included FSM Vice President Alec, Ambassador Liu Fei, Chairman of the Committee, Ambassadors of the United States and Australia, as well as representatives from various countries who are participating in the Committee's third technical and law enforcement conference in 2007 in Pohnpei.m various countries who are participating in the Committee's third technical and law enforcement conference in 2007 in Pohnpei.","This project is also known as the Western and Central Pacific Fisheries Management Committee Office Building Construction Project. The Chinese project title is 中西部太平洋高度洄游鱼类管委会 or 简称金枪鱼委员会 or 金枪鱼管理委员会办公楼项目.The main responsibility of the Tuna Management Committee, established in December 2004 with the authority to manage fish in exclusive economic zones (EEZ) 200 miles from member states, is to conserve and manage the most abundant natural resources in the Pacific region, namely fish and especially tuna resources (see 金枪鱼管委会将大展宏图).","# Sector
AGRICULTURE, FORESTRY, FISHING

# Title
Chinese Government provides $830,000 grant — via ETCA — for Tuna Commission Headquarters Construction Project (Linked to Project ID#61331)

# Description
In November 2002, Micronesia won the bid to house the new headquarters of the Central and Western Pacific Highly Migratory Fish Management and Protection Committee (also known as the Commission for the Conservation and Management of Highly Migratory Fish Stocks in the Western and Central Pacific Ocean, the Western and Central Pacific Tuna Commission, or the Tuna Commission).   Then, on March 23, 2004, the Chinese Government and the Government of the Federated States of Micronesia signed an Economic and Technical Cooperation Agreement (ETCA), which committed RMB 40 million of grant funding for multiple projects (captured via Project ID#61331). An official from Micronesia's Ministry of Foreign Affairs subsequently proposed to allocate approximately $830,000 of the grant proceeds for the Tuna Commission Headquarters Construction Project.  The purpose of the project was to construct an 1884 square meter office building for the secretariat of Tuna Commission in the city of Kolonia (next to the old national capital complex). Jiangsu Provincial Construction Group Co., Ltd. (also known as Jiangsu Provincial Construction Engineering Corporation) was the contractor responsible for implementation. On August 4, 2004, the Chinese Government and the Government of the Federated States of Micronesia signed a project design contract and an exchange of letters.   Then, on March 30, 2005 a 4-person team from Jiangsu Provincial Construction Engineering Corporation arrived in Micronesia. On April 5, 2005, Ambassador Yang Qiang hosted a working lunch and with the expert group to host the acting FSM Minister of Infrastructure, Inspector General, and manager of Pohnpei Hydropower Company to discuss the construction contract.   A groundbreaking ceremony took place on April 22, 2005 and the project was expected to reach completion within 7 months. The project commencement date was apparently delayed by one and a half months due to some construction issues, but works officially ended on September 12, 2005.  Then, on January 26, 2006, the headquarters were officially transferred to the Convention Committee for the Conservation and Management of Highly Migratory Fish in the Midwestern Pacific of the Federated States of Micronesia. A grand opening ceremony was held on September 30, 2007 and the building was officially put into use. Attendees included FSM Vice President Alec, Ambassador Liu Fei, Chairman of the Committee, Ambassadors of the United States and Australia, as well as representatives from various countries who are participating in the Committee's third technical and law enforcement conference in 2007 in Pohnpei.m various countries who are participating in the Committee's third technical and law enforcement conference in 2007 in Pohnpei.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,"Project involves construction of office building for fishery management organization, with no direct environmental or energy transition impacts","Construction of 1884 square meter office building for Tuna Commission headquarters, no energy or environmental components mentioned"
40076,EMERGENCY RESPONSE,China donates emergency humanitarian assistance to Micronesia,"On 9 April 2004, Typhoon Sudal hit Yap islands, a state in the Federated States of Micronesia, causing unprecedented damage. About 99% of the state ’s power, water and communications facilities were affected, and 95% of homes were destroyed. In response, the Chinese government donated an unspecified amount of funds in the form of emergency humanitarian aid to the Government of Micronesia.",NA,"# Sector
EMERGENCY RESPONSE

# Title
China donates emergency humanitarian assistance to Micronesia

# Description
On 9 April 2004, Typhoon Sudal hit Yap islands, a state in the Federated States of Micronesia, causing unprecedented damage. About 99% of the state ’s power, water and communications facilities were affected, and 95% of homes were destroyed. In response, the Chinese government donated an unspecified amount of funds in the form of emergency humanitarian aid to the Government of Micronesia.",TRUE,NA,NEUTRAL,HIGH,Social Development,Emergency humanitarian aid with no direct environmental or energy transition impact,"Unspecified funds for disaster relief, no energy or infrastructure components mentioned"
42351,GOVERNMENT AND CIVIL SOCIETY,"Chinese Government provides RMB 300,000 grant for provision of electronic voting equipment to Moldovan Parliament","On June 7, 2004, a Chinese delegation led by the Vice-Chairman of the National Committee of the Chinese People's Political Consultative Conference met with the Speaker of the Moldovan Parliament Eugenia Ostapciuc. During the meeting, the Chinese Government committed to provide electronic voting equipment worth RMB 300,000 ($40,000) to the Moldovan Parliament. On November 4, 2004, a handover ceremony was held and the equipment was installed several days later under the guidance of Chinese technical staff.","The estimate monetary value of the equipment ranges from RMB 300,000-400,000. AidData has recorded the value that corresponds to lower end of this range, per its internal coding guidelines.","# Sector
GOVERNMENT AND CIVIL SOCIETY

# Title
Chinese Government provides RMB 300,000 grant for provision of electronic voting equipment to Moldovan Parliament

# Description
On June 7, 2004, a Chinese delegation led by the Vice-Chairman of the National Committee of the Chinese People's Political Consultative Conference met with the Speaker of the Moldovan Parliament Eugenia Ostapciuc. During the meeting, the Chinese Government committed to provide electronic voting equipment worth RMB 300,000 ($40,000) to the Moldovan Parliament. On November 4, 2004, a handover ceremony was held and the equipment was installed several days later under the guidance of Chinese technical staff.",TRUE,NA,NEUTRAL,HIGH,Social Development,"Project involves provision of voting equipment to support democratic processes, with no direct environmental or energy transition impact","Electronic voting equipment for Moldovan Parliament, no energy or environmental components mentioned"
90018,GOVERNMENT AND CIVIL SOCIETY,Moldovan officer participates in 11-month course at National Defense University of China (Linked to Project ID#90017),"From September 2, 2004 to August 2005, 38 officers from 29 countries participated in a tactical course at China's National Defense University. Among them was Lieutenant-Colonel Sergiu Temciuc from the Army of the Republic of Moldova. The specific content of information provided during this course is unknown.",NA,"# Sector
GOVERNMENT AND CIVIL SOCIETY

# Title
Moldovan officer participates in 11-month course at National Defense University of China (Linked to Project ID#90017)

# Description
From September 2, 2004 to August 2005, 38 officers from 29 countries participated in a tactical course at China's National Defense University. Among them was Lieutenant-Colonel Sergiu Temciuc from the Army of the Republic of Moldova. The specific content of information provided during this course is unknown.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project involves military training and education without clear environmental or energy transition impacts,"Tactical course at National Defense University, no energy-related components mentioned"
1856,EMERGENCY RESPONSE,Chinese Government provides RMB 5 million grant to support earthquake relief efforts,"On February 25, 2004, the Chinese Government donated humanitarian aid worth RMB 5 million to Morocco. The aid package mainly consisted of tents, generators, water purification equipment, and lighting equipment to support Moroccans as they recovered from an earthquake that struck the country on February 24, 2004. The aid was delivered by plane to Morocco on February 29, 2004.",NA,"# Sector
EMERGENCY RESPONSE

# Title
Chinese Government provides RMB 5 million grant to support earthquake relief efforts

# Description
On February 25, 2004, the Chinese Government donated humanitarian aid worth RMB 5 million to Morocco. The aid package mainly consisted of tents, generators, water purification equipment, and lighting equipment to support Moroccans as they recovered from an earthquake that struck the country on February 24, 2004. The aid was delivered by plane to Morocco on February 29, 2004.",TRUE,NA,NEUTRAL,HIGH,Social Development,"Project is focused on humanitarian aid and disaster relief, with no direct environmental or energy transition impact","Earthquake relief efforts, humanitarian aid package including tents, generators, water purification equipment"
1857,EMERGENCY RESPONSE,Chinese medical team treats hundreds of injured people after February 2004 earthquake,"In February 2004, 12 Chinese medical team members undertook rescue operations immediately after an earthquake struck the country on February 24, 2004. They reportedly treated hundreds of injured people.",NA,"# Sector
EMERGENCY RESPONSE

# Title
Chinese medical team treats hundreds of injured people after February 2004 earthquake

# Description
In February 2004, 12 Chinese medical team members undertook rescue operations immediately after an earthquake struck the country on February 24, 2004. They reportedly treated hundreds of injured people.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project is focused on emergency medical response without direct environmental or energy transition implications,"Medical team providing emergency treatment after earthquake, humanitarian focus"
35668,HEALTH,Chinese Government dispatches 14th medical team to Maputo Central Hospital and the Mavalane General Hospital,"Since 1976, the Chinese Government has sent 22 medical teams to Mozambique from Sichuan Province. On July 2, 2004, the Chinese Government and the Government of Mozambique signed a protocol agreement, dispatching the 14th medical team to Mozambique. The 14th medical team included 14 members (12 doctors, 1 translator, and 1 chef) who were stationed at Maputo Central Hospital and the Mavalane General Hospital. They completed their term of service between 2004 and 2006.  Other batches include the 13th medical team (#758) sent in 2002, the 15th medical team (#58090) sent in 2004, the 16th medical team (#57430) sent in 2006, the 17th medical team in 2010(#57950), the 18th medical team (#1230) sent in 2010, the 19th medical team in 2012 (#57908), and the 20th medical team in 2014 (#60784).",NA,"# Sector
HEALTH

# Title
Chinese Government dispatches 14th medical team to Maputo Central Hospital and the Mavalane General Hospital

# Description
Since 1976, the Chinese Government has sent 22 medical teams to Mozambique from Sichuan Province. On July 2, 2004, the Chinese Government and the Government of Mozambique signed a protocol agreement, dispatching the 14th medical team to Mozambique. The 14th medical team included 14 members (12 doctors, 1 translator, and 1 chef) who were stationed at Maputo Central Hospital and the Mavalane General Hospital. They completed their term of service between 2004 and 2006.  Other batches include the 13th medical team (#758) sent in 2002, the 15th medical team (#58090) sent in 2004, the 16th medical team (#57430) sent in 2006, the 17th medical team in 2010(#57950), the 18th medical team (#1230) sent in 2010, the 19th medical team in 2012 (#57908), and the 20th medical team in 2014 (#60784).",TRUE,NA,NEUTRAL,HIGH,Healthcare and Education Facilities,Project is focused on healthcare services without direct environmental or energy transition implications,"Medical team deployment to hospitals, healthcare sector focus"
58090,HEALTH,Chinese Government dispatches 15th medical team to Maputo Central Hospital and the Mavalane General Hospital,"Since 1976, the Chinese Government has sent 22 medical teams to Mozambique from Sichuan Province. On July 2, 2004, the Chinese Government and the Government of Mozambique signed a protocol agreement, dispatching the 15th medical team to Mozambique. The 15th medical team including 14 members (with expertise in general surgery, thoracic surgery, orthopedics, gynecology, and acupuncture) who were stationed at Maputo Central Hospital and the Mavalane General Hospital. They completed their term of service between 2006 and 2008.  Other batches include the 13th medical team (#758) sent in 2002, the 14th medical team (#35668) sent in 2004, the 16th medical team (#57430) sent in 2006, the 17th medical team in 2010(#57950), the 18th medical team (#1230) sent in 2010, the 19th medical team in 2012 (#57908), and the 20th medical team in 2014 (#60784).",NA,"# Sector
HEALTH

# Title
Chinese Government dispatches 15th medical team to Maputo Central Hospital and the Mavalane General Hospital

# Description
Since 1976, the Chinese Government has sent 22 medical teams to Mozambique from Sichuan Province. On July 2, 2004, the Chinese Government and the Government of Mozambique signed a protocol agreement, dispatching the 15th medical team to Mozambique. The 15th medical team including 14 members (with expertise in general surgery, thoracic surgery, orthopedics, gynecology, and acupuncture) who were stationed at Maputo Central Hospital and the Mavalane General Hospital. They completed their term of service between 2006 and 2008.  Other batches include the 13th medical team (#758) sent in 2002, the 14th medical team (#35668) sent in 2004, the 16th medical team (#57430) sent in 2006, the 17th medical team in 2010(#57950), the 18th medical team (#1230) sent in 2010, the 19th medical team in 2012 (#57908), and the 20th medical team in 2014 (#60784).",TRUE,NA,NEUTRAL,HIGH,Healthcare and education facilities,Project focuses on healthcare services without direct environmental or energy transition impacts,"Medical team deployment to hospitals, healthcare expertise provided"
34105,GOVERNMENT AND CIVIL SOCIETY,China donates sports equipment worth 5 million RMB to Myanmar,"In May 2004 China donated sports equipment worth 5 million yuan to Myanmar at the National Indoor Stadium, as part of the sports cooperation program between the two countries. The donation was agreed upon in January 2003, and included 14 categories of equipment- track and field, gymnastics, weight- lifting, cycling, wushu, volleyball, shooting, boxing, badminton, tennis, basketball, soccer, table tennis, and body building.",NA,"# Sector
GOVERNMENT AND CIVIL SOCIETY

# Title
China donates sports equipment worth 5 million RMB to Myanmar

# Description
In May 2004 China donated sports equipment worth 5 million yuan to Myanmar at the National Indoor Stadium, as part of the sports cooperation program between the two countries. The donation was agreed upon in January 2003, and included 14 categories of equipment- track and field, gymnastics, weight- lifting, cycling, wushu, volleyball, shooting, boxing, badminton, tennis, basketball, soccer, table tennis, and body building.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project involves donation of sports equipment with no direct environmental or energy transition impact,"Sports equipment donation, no energy or infrastructure components"
