aid_data_record_id,sector_name,title,description,staff_comments,combined_text,success,error_message,primary_class,confidence,project_type,justification,evidence
66917,COMMUNICATIONS,CDB provides $300 million loan to Megafon for the purchase of Huawei products (CDB III),"On June 3, 2009, China Development Bank (CDB) signed a loan facility worth $300 million with Megafon for the purchase of Huawei products. The facility has an interest rate of LIBOR + 2.7%. The facility is repayable in semi-annual installments from 2011 to 2016. Megafon documents refer to the facility as ""China Development Bank III Credit Facility"". The loan was an export's credit. Sinosure provided insurance for the loan.  The equipment will help Megafon expand its 3G services as well as its GSM content. The loan is in the form of export credits. Sinosure is providing the insurance for the loan.  As of December 31, 2010, the facility had a drawn down amount of $218,182,000 USD. CDB has provided several loan facilities to MegaFon. See project ID #66854 for the first CDB credit facility to Megafon (CDB I), #66916 for CDB II, #66936 for CDB IV, #66953 for CDB V, #66939 for CDB VI, and #66954 for CDB VII.","1. The average 6-month LIBOR in June 2009 was 1.180%, so the interest rate has been calculated as 1.180 + 2.7 = 3.88%.","# Sector
COMMUNICATIONS

# Title
CDB provides $300 million loan to Megafon for the purchase of Huawei products (CDB III)

# Description
On June 3, 2009, China Development Bank (CDB) signed a loan facility worth $300 million with Megafon for the purchase of Huawei products. The facility has an interest rate of LIBOR + 2.7%. The facility is repayable in semi-annual installments from 2011 to 2016. Megafon documents refer to the facility as ""China Development Bank III Credit Facility"". The loan was an export's credit. Sinosure provided insurance for the loan.  The equipment will help Megafon expand its 3G services as well as its GSM content. The loan is in the form of export credits. Sinosure is providing the insurance for the loan.  As of December 31, 2010, the facility had a drawn down amount of $218,182,000 USD. CDB has provided several loan facilities to MegaFon. See project ID #66854 for the first CDB credit facility to Megafon (CDB I), #66916 for CDB II, #66936 for CDB IV, #66953 for CDB V, #66939 for CDB VI, and #66954 for CDB VII.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,"Project focuses on telecommunications equipment purchase and network expansion, with no direct environmental or energy transition impact","Purchase of Huawei products for 3G and GSM network expansion, telecommunications sector focus"
66996,"INDUSTRY, MINING, CONSTRUCTION",China Eximbank provides $300 million buyer’s credit loan to Gazprombank to facilitate the acquisition of Chinese drilling equipment,"In October 2008, China Eximbank and Gazprombank — a privately-owned Russian bank — signed a $300 million loan framework agreement. Then, on June 17, 2009, China Eximbank and Gazprombank signed a buyer’s credit facility (loan) agreement worth approximately $300 million to facilitate the acquisition of Chinese drilling equipment. The loan had a maturity length of 7 years. Sinosure provided buyer’s credit insurance. The proceeds of the loan were to be used by the borrower to purchase drilling equipment manufactured by Honghua International Co., Ltd. (a subsidiary of Sichuan Honghua Petroleum Equipment Co., Ltd.) and Yantai Jereh Oilfield Services Group Co., Ltd.  The equipment was intended for use in projects of the largest Russian and foreign oil and gas companies in Western and Eastern Siberia. It was envisaged that oilfield service company Eriell Neftegazservice LLC would operate the equipment. Russian manufacturers of drilling equipment opposed the deal . AidData has not yet confirmed that any disbursements were made through this loan. Nor has it confirmed the delivery of the drilling equipment.","1. The Russian project title is поставок китайского бурового оборудования. 2. Gazprombank (Russian: Газпромбанк), or GPB (JSC), is a private-owned Russian bank, the third largest bank in the country by assets. Since November 2014, Yuri Shamalov's Gazfond is its largest shareholder. The bank’s principal business areas are corporate banking, retail banking, investment banking and depository services. Its banking activities also include securities trading, foreign exchange operations, precious metals operations, clearing operations and settlement services. The bank has a distribution network of 43 branches and over 260 banking outlets located throughout the Russian Federation. GPB also has ownership interests in three other Russian banks. In addition, Gazprombank is represented in the markets of Belarus and Switzerland through ownership interests in two foreign banks: Belgazprombank (Belarus) and Gazprombank (Switzerland) Ltd. Gazprombank also has representative offices in Mongolia, China and India. On February 24, 2022, US President Joe Biden announced sanctions against Gazprombank and other Russian financial institutions in response to Russia's invasion of Ukraine. In August 2022, the state capitalized Gazprombank by 50 billion rubles at the expense of the Russian National Wealth Fund. The authorized capital of the bank increased to 246.85 billion rubles. Now the state owns a share of 36.44%.","# Sector
INDUSTRY, MINING, CONSTRUCTION

# Title
China Eximbank provides $300 million buyer’s credit loan to Gazprombank to facilitate the acquisition of Chinese drilling equipment

# Description
In October 2008, China Eximbank and Gazprombank — a privately-owned Russian bank — signed a $300 million loan framework agreement. Then, on June 17, 2009, China Eximbank and Gazprombank signed a buyer’s credit facility (loan) agreement worth approximately $300 million to facilitate the acquisition of Chinese drilling equipment. The loan had a maturity length of 7 years. Sinosure provided buyer’s credit insurance. The proceeds of the loan were to be used by the borrower to purchase drilling equipment manufactured by Honghua International Co., Ltd. (a subsidiary of Sichuan Honghua Petroleum Equipment Co., Ltd.) and Yantai Jereh Oilfield Services Group Co., Ltd.  The equipment was intended for use in projects of the largest Russian and foreign oil and gas companies in Western and Eastern Siberia. It was envisaged that oilfield service company Eriell Neftegazservice LLC would operate the equipment. Russian manufacturers of drilling equipment opposed the deal . AidData has not yet confirmed that any disbursements were made through this loan. Nor has it confirmed the delivery of the drilling equipment.",TRUE,NA,BROWN,HIGH,Oil and Gas Infrastructure,Project involves financing for drilling equipment specifically for oil and gas extraction,"Drilling equipment for oil and gas companies in Siberia, equipment from oilfield services companies"
67150,TRADE POLICIES AND REGULATIONS,BoC provides loan to Gazprombank to support foreign trade transactions,"In July-September 2010, Bank of China signed an agreement with Gazprombank to provide finance on a short-term basis (up to one year) for funding foreign trade transactions in the form of L/C post financing. The deal will help expand the opportunities of the Russian Bank and provide extra benefits for the clients participating in the trade operations with China. Letters of credit will be issued to clients that were involved in the bilateral deal.",NA,"# Sector
TRADE POLICIES AND REGULATIONS

# Title
BoC provides loan to Gazprombank to support foreign trade transactions

# Description
In July-September 2010, Bank of China signed an agreement with Gazprombank to provide finance on a short-term basis (up to one year) for funding foreign trade transactions in the form of L/C post financing. The deal will help expand the opportunities of the Russian Bank and provide extra benefits for the clients participating in the trade operations with China. Letters of credit will be issued to clients that were involved in the bilateral deal.",TRUE,NA,NEUTRAL,HIGH,Financial Services,Project involves financial services for trade transactions without specific environmental or energy transition implications,"Short-term financing for foreign trade transactions, letters of credit for bilateral trade"
67169,"INDUSTRY, MINING, CONSTRUCTION",CDB provides $310 million loan for Slantsy Cement Plant Construction Project,"On June 14, 2009, China Development Bank (CDB) and Vnesheconombank (VEB) — a Russian government-owned development bank — signed a $310 million loan agreement for the Slantsy Cement Plant Construction Project. This loan carried a maturity of 9 years, a grace period of 1.5 years, and an interest rate of 6-month LIBOR (1.18% in June 2009) + a 5.76% margin. The loan’s final maturity date was June 22, 2018.  Vnesheconombank used the proceeds of this loan to on-lend to a company called Open Joint Stock Company LSR Group (or LSR Group OJSC), which is a Russian real estate development, construction and building materials company and the largest developer and manufacturer of construction materials in Russia’s North-West Federal District. This on-lending agreement [Loan Agreement No.110100/1031] was signed on June 29, 2009.  The CDB loan was approved under a $1 billion framework agreement that VEB and China Development Bank signed in 2009 to support investment projects and activities by Chinese companies conducting business in the Russian Federation, including those related to timber processing, energy and construction (see Project ID#43036).   The total cost of the Slantsy Cement Plant Construction Project was EUR 442.2 million and it was supported by an additional EUR 107 million loan from ABN AMRO and HSBC. The purpose of the project was to construct a cement plant — in the city of Slantsy within Leningrad Oblast — with a production capacity of 1.86 million tons of cement per year. The plant uses state-of-the-art production lines manufactured by FLSmidth of Denmark, a world leader in cement manufacturing equipment. It uses the most efficient ‘dry’ technology, which also provides for partial use of oil shale waste in the cement production process that ensures over 40 percent of the energy required for production lines. The project site in Slantsy occupies an area of 40 hectares, excluding quarries, access roads and railways.   OOO Cement Northwest (or Cement North-West LLC), a wholly owned subsidiary of Hefei Cement Research and Design Institute, was the general contractor responsible for implementation. A groundbreaking ceremony of the plant took place on May 27, 2008. On November 27, 2010, LSR Group performed a ‘technological launch’ of the plant. Then, on July 14, 2011, the plant was officially commissioned. The final project acceptance certificate was signed by the project owner on July 19, 2012. The plant’s level of cement production in 2013 reached 1.3 million tons and in 2014 it reached about 1.5 million tons. On January 22, 2015, LSR Group OJSC sold the plant to a company called EUROCEMENT.",1. The Russian project title is Сланцевский Цементный завод.,"# Sector
INDUSTRY, MINING, CONSTRUCTION

# Title
CDB provides $310 million loan for Slantsy Cement Plant Construction Project

# Description
On June 14, 2009, China Development Bank (CDB) and Vnesheconombank (VEB) — a Russian government-owned development bank — signed a $310 million loan agreement for the Slantsy Cement Plant Construction Project. This loan carried a maturity of 9 years, a grace period of 1.5 years, and an interest rate of 6-month LIBOR (1.18% in June 2009) + a 5.76% margin. The loan’s final maturity date was June 22, 2018.  Vnesheconombank used the proceeds of this loan to on-lend to a company called Open Joint Stock Company LSR Group (or LSR Group OJSC), which is a Russian real estate development, construction and building materials company and the largest developer and manufacturer of construction materials in Russia’s North-West Federal District. This on-lending agreement [Loan Agreement No.110100/1031] was signed on June 29, 2009.  The CDB loan was approved under a $1 billion framework agreement that VEB and China Development Bank signed in 2009 to support investment projects and activities by Chinese companies conducting business in the Russian Federation, including those related to timber processing, energy and construction (see Project ID#43036).   The total cost of the Slantsy Cement Plant Construction Project was EUR 442.2 million and it was supported by an additional EUR 107 million loan from ABN AMRO and HSBC. The purpose of the project was to construct a cement plant — in the city of Slantsy within Leningrad Oblast — with a production capacity of 1.86 million tons of cement per year. The plant uses state-of-the-art production lines manufactured by FLSmidth of Denmark, a world leader in cement manufacturing equipment. It uses the most efficient ‘dry’ technology, which also provides for partial use of oil shale waste in the cement production process that ensures over 40 percent of the energy required for production lines. The project site in Slantsy occupies an area of 40 hectares, excluding quarries, access roads and railways.   OOO Cement Northwest (or Cement North-West LLC), a wholly owned subsidiary of Hefei Cement Research and Design Institute, was the general contractor responsible for implementation. A groundbreaking ceremony of the plant took place on May 27, 2008. On November 27, 2010, LSR Group performed a ‘technological launch’ of the plant. Then, on July 14, 2011, the plant was officially commissioned. The final project acceptance certificate was signed by the project owner on July 19, 2012. The plant’s level of cement production in 2013 reached 1.3 million tons and in 2014 it reached about 1.5 million tons. On January 22, 2015, LSR Group OJSC sold the plant to a company called EUROCEMENT.",TRUE,NA,BROWN,HIGH,Mining (Other),"Cement production is a high-emission industrial process, despite efficiency improvements","Cement plant with 1.86 million tons annual capacity, use of oil shale waste, high energy consumption"
98623,COMMUNICATIONS,Bank of China contributes to a $630 million loan to Mobile Telesystems for refinancing and general corporate purposes,"On May 18, 2009, a syndicate of 18 banks — including the Bank of China (Eluosi) (BOC Eluosi) and Bank of China (UK) Limited (BOC UK) — signed a $630 million USD-equivalent syndicated loan agreement with Mobile Telesystems (MTS) — a Russian mobile network operator and telecommunications company — for refinancing and general corporate purposes. This loan carried a maturity period of three years and a final maturity date of May 18, 2012 and was repayable in three equal installments on May 18, 2011, November 18, 2011, and May 18, 2012 (a grace period of two years). This loan consisted of two tranches: a $360.0 million USD tranche with an interest rate of LIBOR plus a margin of 6.5% per annum and €238.1 million EUR tranche with an interest rate of EURIBOR plus a margin of 6.5% per annum. There was an agency fee equal to the greater of $1,500 per lender or $25,000. The proceeds were to be used by the borrower to partially refinance a 2006 $1.33 billion USD loan and for general corporate purposes.  In addition to BOC (Elousi) and BOC UK, the following lenders contributed to the loan syndicate: ABN AMRO Bank N.V., Absolut Bank (ZAO), Bank of America Securities Limited, Joint-Stock company Banque Societe Generale Vostok, Bayerische Landesbank, BNP Paribas, Credit Suisse International, Export Development Canada (EDC), HSBC Bank plc, ING Bank N.V., J.P. Morgan plc, Societe Generale Corporate and Investment Banking Paris, UniCredit Bank Austria AG, Royal Bank of Scotland (RBS), the London Branch of WestLB AG, and ZAO UniCredit Bank. BOC Elousi and BOC UK, Absolut Bank, Bank of America, Banque Societe Generale Vostok, BayernLB, BNP Paribas, Credit Suisse, EDC, HSBC, the London Branch of ING Bank, the Dublin Branch of ING Bank, JPMorgan Chase Bank, Societe Generale (Paris), RBS, UniCredit Bank, WestLB, and ZAO UniCreditBank. Credit Suisse and the London Branch of ING acted as Facility Agent. RBS appears to have joined as financial close.  As of December 31, 2009, the outstanding balance was $701.6 million USD. On February 24, 2010, MTS voluntary repaid the full amount outstanding under the facility.","1. The individual contribution of the 19 lenders to this $630 million USD syndicated loan is unknown. For the time being, AidData has estimated the combined contribution of both BOC subsidiaries ($66,315,789.4737 USD) by assuming that each lender contributed an equal amount ($33,157,894.7368 USD) to the syndicated loan.2. It is also unclear if the BOC subsidiaries contributed to both the $360.0 million USD tranche and the €238.1 million EUR tranche. For now, AidData has assumed they contributed to both, and calculated the interest rate of this record by taking the average of both tranches, assuming 6-month LIBOR and EURIBOR (6-month LIBOR for May 2009 being 1.356% and the EURIBOR being 1.480%) {[(1.356% + 6.5%) + (1.480% + 6.5%)] / 2}, or 7.918%.","# Sector
COMMUNICATIONS

# Title
Bank of China contributes to a $630 million loan to Mobile Telesystems for refinancing and general corporate purposes

# Description
On May 18, 2009, a syndicate of 18 banks — including the Bank of China (Eluosi) (BOC Eluosi) and Bank of China (UK) Limited (BOC UK) — signed a $630 million USD-equivalent syndicated loan agreement with Mobile Telesystems (MTS) — a Russian mobile network operator and telecommunications company — for refinancing and general corporate purposes. This loan carried a maturity period of three years and a final maturity date of May 18, 2012 and was repayable in three equal installments on May 18, 2011, November 18, 2011, and May 18, 2012 (a grace period of two years). This loan consisted of two tranches: a $360.0 million USD tranche with an interest rate of LIBOR plus a margin of 6.5% per annum and €238.1 million EUR tranche with an interest rate of EURIBOR plus a margin of 6.5% per annum. There was an agency fee equal to the greater of $1,500 per lender or $25,000. The proceeds were to be used by the borrower to partially refinance a 2006 $1.33 billion USD loan and for general corporate purposes.  In addition to BOC (Elousi) and BOC UK, the following lenders contributed to the loan syndicate: ABN AMRO Bank N.V., Absolut Bank (ZAO), Bank of America Securities Limited, Joint-Stock company Banque Societe Generale Vostok, Bayerische Landesbank, BNP Paribas, Credit Suisse International, Export Development Canada (EDC), HSBC Bank plc, ING Bank N.V., J.P. Morgan plc, Societe Generale Corporate and Investment Banking Paris, UniCredit Bank Austria AG, Royal Bank of Scotland (RBS), the London Branch of WestLB AG, and ZAO UniCredit Bank. BOC Elousi and BOC UK, Absolut Bank, Bank of America, Banque Societe Generale Vostok, BayernLB, BNP Paribas, Credit Suisse, EDC, HSBC, the London Branch of ING Bank, the Dublin Branch of ING Bank, JPMorgan Chase Bank, Societe Generale (Paris), RBS, UniCredit Bank, WestLB, and ZAO UniCreditBank. Credit Suisse and the London Branch of ING acted as Facility Agent. RBS appears to have joined as financial close.  As of December 31, 2009, the outstanding balance was $701.6 million USD. On February 24, 2010, MTS voluntary repaid the full amount outstanding under the facility.",TRUE,NA,NEUTRAL,HIGH,Financial Services,Loan for refinancing and general corporate purposes without clear environmental or energy transition impacts,"Syndicated loan agreement for refinancing and general corporate purposes, telecommunications sector"
955,TRANSPORT AND STORAGE,China Eximbank provides 219 million RMB government concessional loan for Kigali Municipal Road Reconstruction Project (Linked to #52329),"On 24 October 2008, the Chinese Ambassador and Rwanda Minister of Finance signed a loan framework agreement for the Kigali Municipal Road Reconstruction Project. Then, on 27 March 2009, China Eximbank and the Rwanda Minister of Finance signed the final government concessional loan agreement (GCL) worth 219 million RMB for this road project. The loan terms are as follows: 20-year maturity, 6-year grace period, 2% interest rate, 1% management fee, and 0.3% commitment fee. It was ratified by the Rwanda legislature on 30 June 2009.  This project involved the rehabilitation of nine roads in the city of Kigali with a total length of 36 kilometers. The contractor responsible for project implementation is China Road and Bridge Corporation (CRBC). The start of construction was delayed due to issues with land appropriation but construction had begun by September 2010. The project was ultimately completed in October 2011.   Years later, China Eximbank provided an additional 488 million RMB loan for expanding 54 km of Kigali roads (see Project #52329).",Chinese project title: 基加利市政道路改造项目 or 基加利市政36公里道路项目 or 基加利市政道路改升级造项目. The French project title is le projet de reconstruction des voiries de la Ville de Kigali. This project is also called the Kigali Urban Roads Upgrading Project or Kigali Urban Road Network or Kigali Urban Road Rehabilitation Project.,"# Sector
TRANSPORT AND STORAGE

# Title
China Eximbank provides 219 million RMB government concessional loan for Kigali Municipal Road Reconstruction Project (Linked to #52329)

# Description
On 24 October 2008, the Chinese Ambassador and Rwanda Minister of Finance signed a loan framework agreement for the Kigali Municipal Road Reconstruction Project. Then, on 27 March 2009, China Eximbank and the Rwanda Minister of Finance signed the final government concessional loan agreement (GCL) worth 219 million RMB for this road project. The loan terms are as follows: 20-year maturity, 6-year grace period, 2% interest rate, 1% management fee, and 0.3% commitment fee. It was ratified by the Rwanda legislature on 30 June 2009.  This project involved the rehabilitation of nine roads in the city of Kigali with a total length of 36 kilometers. The contractor responsible for project implementation is China Road and Bridge Corporation (CRBC). The start of construction was delayed due to issues with land appropriation but construction had begun by September 2010. The project was ultimately completed in October 2011.   Years later, China Eximbank provided an additional 488 million RMB loan for expanding 54 km of Kigali roads (see Project #52329).",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Road reconstruction project with no clear environmental or energy transition impacts,"Rehabilitation of nine roads in Kigali, general infrastructure focus"
1992,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,"China grants 70,000 USD to President's efforts supporting vulnerable children","On January 8, 2009 in Kigali, China's Ambassador to Rwanda, Sun Shuzhong presented a grant of 70,000 USD to Foreign Affairs Minister Rosemary Museminali for Rwanda's President Paul Kagame's personal efforts in supporting vulnerable children. The current status and start and end dates are unknown.",NA,"# Sector
OTHER SOCIAL INFRASTRUCTURE AND SERVICES

# Title
China grants 70,000 USD to President's efforts supporting vulnerable children

# Description
On January 8, 2009 in Kigali, China's Ambassador to Rwanda, Sun Shuzhong presented a grant of 70,000 USD to Foreign Affairs Minister Rosemary Museminali for Rwanda's President Paul Kagame's personal efforts in supporting vulnerable children. The current status and start and end dates are unknown.",TRUE,NA,NEUTRAL,HIGH,Social Development,"Project is a social development grant focused on supporting vulnerable children, with no direct environmental or energy transition impact","70,000 USD grant for supporting vulnerable children, categorized under social infrastructure and services"
2009,"INDUSTRY, MINING, CONSTRUCTION",China funds construction of cement factory (linked to #57517),"On January 14, 2009, Rwandan President Paul Kagame and Chinese Foreign Minister Yang Jiechi agreed for China to fund the construction and operationlization of the cement factory (CIMERWA) at Bugarama, Rwanda. Chinese company, Pengfei Group Co. Ltd oversaw the construction of the plant. As of October 2010, 30% of the price of the plant had been paid and construction had begun. The Chinese contribution to the plant, the current status, and the start and end dates are unknown.  This financing was likely signed through an ETCA on the same date (captured in #57517).",NA,"# Sector
INDUSTRY, MINING, CONSTRUCTION

# Title
China funds construction of cement factory (linked to #57517)

# Description
On January 14, 2009, Rwandan President Paul Kagame and Chinese Foreign Minister Yang Jiechi agreed for China to fund the construction and operationlization of the cement factory (CIMERWA) at Bugarama, Rwanda. Chinese company, Pengfei Group Co. Ltd oversaw the construction of the plant. As of October 2010, 30% of the price of the plant had been paid and construction had begun. The Chinese contribution to the plant, the current status, and the start and end dates are unknown.  This financing was likely signed through an ETCA on the same date (captured in #57517).",TRUE,NA,NEUTRAL,MEDIUM,General Infrastructure,Cement factory construction does not have clear environmental or energy transition impacts,"Construction of cement factory, no specific energy or environmental details provided"
2010,"AGRICULTURE, FORESTRY, FISHING",China funds construction of rice processing plant in Rwamagana in Rwanda (linked to #57517),"On January 14, 2009, Rwandan President Paul Kagame and Chinese Foreign Minister Yang Jiechi agreed for China to fund the construction and operationalization of a rice processing plant in Rwamagana. A report from March 30, 2012, said the plant in Rwamagana, with an hourly capacity of 2-3 tons, had been built with assistance from the Chinese government. The amount and start and end dates are unknown.  This financing was likely signed through an ETCA on the same date (captured in #57517).",NA,"# Sector
AGRICULTURE, FORESTRY, FISHING

# Title
China funds construction of rice processing plant in Rwamagana in Rwanda (linked to #57517)

# Description
On January 14, 2009, Rwandan President Paul Kagame and Chinese Foreign Minister Yang Jiechi agreed for China to fund the construction and operationalization of a rice processing plant in Rwamagana. A report from March 30, 2012, said the plant in Rwamagana, with an hourly capacity of 2-3 tons, had been built with assistance from the Chinese government. The amount and start and end dates are unknown.  This financing was likely signed through an ETCA on the same date (captured in #57517).",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Rice processing plant has no clear environmental or energy transition impacts,"Agricultural processing facility, no energy or environmental components mentioned"
2016,HEALTH,14th Chinese medical team sent to Rwanda,"On August 6, 2009, a twelve-member Chinese medical team arrived in Rwanda as part of the medical assistance that the Peoples' Republic has been giving to Rwanda since 1982. It is a continuous effort from Inner Mongolia Province to Kibungo Province in Rwanda. The term for the medical team is 2 years. It is reported that there are 127 staff being sent till 2006. The new team was deployed at Kibungo Hospital in the Eastern Province. The amount and end date are unknown. At the same time, the medical team that had been working at Kibungo Hospital for the past two years departed for China (See Project ID#24282).",NA,"# Sector
HEALTH

# Title
14th Chinese medical team sent to Rwanda

# Description
On August 6, 2009, a twelve-member Chinese medical team arrived in Rwanda as part of the medical assistance that the Peoples' Republic has been giving to Rwanda since 1982. It is a continuous effort from Inner Mongolia Province to Kibungo Province in Rwanda. The term for the medical team is 2 years. It is reported that there are 127 staff being sent till 2006. The new team was deployed at Kibungo Hospital in the Eastern Province. The amount and end date are unknown. At the same time, the medical team that had been working at Kibungo Hospital for the past two years departed for China (See Project ID#24282).",TRUE,NA,NEUTRAL,HIGH,Healthcare and Education Facilities,Project focuses on medical assistance and healthcare provision without direct environmental or energy transition impacts,"Medical team deployment, healthcare services at Kibungo Hospital"
