aid_data_record_id,sector_name,title,description,staff_comments,combined_text,success,error_message,primary_class,confidence,project_type,justification,evidence
32989,WATER SUPPLY AND SANITATION,China Donates Materials to Urban Water Supply Program in Dodoma,"In June 2008 a handover ceremony took place for a Chinese in kind donation of materials to an urban water supply project in Dodoma, Tanzania. The financial value of the donation is unknown. Project is linked to Project ID#1359.",NA,"# Sector
WATER SUPPLY AND SANITATION

# Title
China Donates Materials to Urban Water Supply Program in Dodoma

# Description
In June 2008 a handover ceremony took place for a Chinese in kind donation of materials to an urban water supply project in Dodoma, Tanzania. The financial value of the donation is unknown. Project is linked to Project ID#1359.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project focuses on water supply improvement without clear energy or environmental implications,"Urban water supply program, donation of materials, no energy-related components mentioned"
60845,HEALTH,China donates 214 boxes of anti-Malarial drugs to Tanzania,"On March 28, 2008, representatives from Zanzibar's Ministry of Health and the Chinese Consul in Zanzibar attended a handover ceremony for 214 boxes of anti-Malarial drugs. This donation is a follow up to Chinese initiatives agreed upon at the China-Africa Cooperation Forum.",NA,"# Sector
HEALTH

# Title
China donates 214 boxes of anti-Malarial drugs to Tanzania

# Description
On March 28, 2008, representatives from Zanzibar's Ministry of Health and the Chinese Consul in Zanzibar attended a handover ceremony for 214 boxes of anti-Malarial drugs. This donation is a follow up to Chinese initiatives agreed upon at the China-Africa Cooperation Forum.",TRUE,NA,NEUTRAL,HIGH,Healthcare and Education Facilities,Project is a healthcare donation with no direct environmental or energy transition impact,"Donation of anti-Malarial drugs, healthcare sector focus"
85177,TRANSPORT AND STORAGE,China Development Bank disburses unknown amount to China Sonangol International Holding Ltd. to acquire 49% stake in Air Tanzania and purchase planes (Linked to #59666),"In 2008, the China Development Bank (CDB) signed an agreement committing to loan $21 million USD to China Sonangol International Holding Ltd. for acquiring 49% ownership stake in Air Tanzania Corporation Ltd. (ATCL), a state-owned airline. The proceeds of the loan were reportedly also to be used to buy a number of planes for Air Tanzania. Project #59666 captures the initial loan commitment of $21 million USD. Because it was subsequently cancelled, this project captures the unspecified disbursed amount.   According to a report from the African Center for Strategic Studies (p. 45-46), ""by July 2010, it seemed that the China Sonangol-Air Tanzania partnership had been abandoned, as Tanzanian newspapers reported that the country’s national airline would instead forge a partnership with Air Zimbabwe."" According to media reports, it seems as if some of the loan was spent on at least three aircrafts. One was a Dash 8 300 series operated by Air Tanzania crashed in April 2012 at Kigoma Airport in western Tanzania, injuring 35 passengers and four crew members. The aircraft is now a write-off.",NA,"# Sector
TRANSPORT AND STORAGE

# Title
China Development Bank disburses unknown amount to China Sonangol International Holding Ltd. to acquire 49% stake in Air Tanzania and purchase planes (Linked to #59666)

# Description
In 2008, the China Development Bank (CDB) signed an agreement committing to loan $21 million USD to China Sonangol International Holding Ltd. for acquiring 49% ownership stake in Air Tanzania Corporation Ltd. (ATCL), a state-owned airline. The proceeds of the loan were reportedly also to be used to buy a number of planes for Air Tanzania. Project #59666 captures the initial loan commitment of $21 million USD. Because it was subsequently cancelled, this project captures the unspecified disbursed amount.   According to a report from the African Center for Strategic Studies (p. 45-46), ""by July 2010, it seemed that the China Sonangol-Air Tanzania partnership had been abandoned, as Tanzanian newspapers reported that the country’s national airline would instead forge a partnership with Air Zimbabwe."" According to media reports, it seems as if some of the loan was spent on at least three aircrafts. One was a Dash 8 300 series operated by Air Tanzania crashed in April 2012 at Kigoma Airport in western Tanzania, injuring 35 passengers and four crew members. The aircraft is now a write-off.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,"Project involves acquisition of airline stake and purchase of aircraft, which does not have a clear environmental or energy transition impact","Acquisition of 49% stake in Air Tanzania, purchase of planes, no mention of environmental or energy transition aspects"
64412,"INDUSTRY, MINING, CONSTRUCTION",China Eximbank provides loan for Baan Eua Arthon (BEA) Housing Program,"According to a press release from China Eximbank, it financed the contract(s) that Ningbo Huafeng Construction Company and Zhejiang Zhongda Construction Company had for the Baan Eua Arthon (BEA) Housing Program in 2008 or 2009. The face value and borrowing terms of the loan are unknown. The proceeds of the loan were to be used to finance the Baan Eua Arthon (BEA) Housing Program, which was a low-income housing initiative launched by the Government of Thailand’s National Housing Authority to provide affordable housing to families with a monthly income of less than 17,500 baht. The project commenced in 2003, and about 600,000 units were built in just 5 years. By 2007, 11,727 houses were constructed.","This project is also known as the Renai House Construction Project, the Benevolence House Project and the Low-Income Housing Project. The Chinese project title is 仁爱屋”建设工程.In 2007, Wang Yinfei, the head of China State Construction Engineering, told reporters that China State Construction signed a contract with the Thai government to build 30,000 sets of ‘Benevolence Houses’. At the time, it was expected that 15,000 units would be delivered by the end of 2008. The Thai government announced that this phase of the Renai House project consisted of 230,000 housing units, of which 30,000 units were already under construction and development by China State Construction. Also, according to the Ministry of Commerce of the People's Republic of China and Sina, in 2006, Beijing Urban International Co., Ltd. signed a contract for Thailand's ‘Love House’ project. However, it is unclear if China Eximbank financed these activities. This issue merits further investigation.In 2005, Ningbo Huafeng Construction Company signed a contract with the Thai government for the construction of 6,258 Renai House units (source: 华丰建设股份有限公司). However, it is unclear if the proceeds of the China Eximbank loan that was issued in 2008 (or 2009) were used to finance this commercial contract. This issue merits further investigation.","# Sector
INDUSTRY, MINING, CONSTRUCTION

# Title
China Eximbank provides loan for Baan Eua Arthon (BEA) Housing Program

# Description
According to a press release from China Eximbank, it financed the contract(s) that Ningbo Huafeng Construction Company and Zhejiang Zhongda Construction Company had for the Baan Eua Arthon (BEA) Housing Program in 2008 or 2009. The face value and borrowing terms of the loan are unknown. The proceeds of the loan were to be used to finance the Baan Eua Arthon (BEA) Housing Program, which was a low-income housing initiative launched by the Government of Thailand’s National Housing Authority to provide affordable housing to families with a monthly income of less than 17,500 baht. The project commenced in 2003, and about 600,000 units were built in just 5 years. By 2007, 11,727 houses were constructed.",TRUE,NA,NEUTRAL,HIGH,Social Development,"Project is focused on low-income housing development, which is unrelated to energy or environmental impacts","Baan Eua Arthon (BEA) Housing Program, low-income housing initiative, affordable housing focus"
38008,"AGRICULTURE, FORESTRY, FISHING","Chinese Government provides $2.9 million grant for Phase 1 of the Hybrid Rice Agricultural Technology Project (Linked to Project ID#63600, #38191, #38138, and #38116)","In 2008, China’s Ministry of Commerce (MOFCOM) and the Government of Timor-Leste signed a grant agreement worth $2,920,731.35 for Phase 1 of the Hybrid Rice Agricultural Technology Project (captured in this project, ID#38008). Then, on December 4, 2009, MOFCOM and the Government of Timor-Leste signed an exchange of letters, which committed an additional $2,927,700.44 of grant funding for Phase 2 of the Hybrid Rice Agricultural Technology Project (captured in Project ID#38191). Then, in 2012, MOFCOM and the Government of Timor-Leste signed a grant agreement worth $4,759,864.82 for Phase 3 of the Hybrid Rice Agricultural Technology Project (captured in Project ID#38116).   This project involved the provision of technical assistance and rice seeds, fertilizer, and agricultural chemicals to farmers in the districts of Manatuto, Baucau, Lautem, Bobonaro and Viqueque. Long Ping High-Tech Agricultural Co. Ltd. was the contractor responsible for all three phases. Phase 1 commenced in January 2008 and concluded in January 2010. Phase 2 commenced on July 15, 2011 and it was completed, but its precise completion date is unknown. A project completion ceremony for Phase 3 took place on June 19, 2015. However, its commencement date is unknown.   The implementation of this project reportedly resulted in a rice yield increase in Manatuto district from 1.5 tons per hectare to 6-8 tons per hectare. According to the Government of Timor-Leste’s Aid Transparency Portal (ATP), the Chinese Government ultimately disbursed $2,927,764.73 for Phase 1, $3,133,124.97 for Phase 2, and 4,404,724.31 for Phase 3. The ATP Project Identification Number is 87292191426.",The Chinese project title is 杂交水稻农业技术项目 or 东杂交水稻种植示范项目.,"# Sector
AGRICULTURE, FORESTRY, FISHING

# Title
Chinese Government provides $2.9 million grant for Phase 1 of the Hybrid Rice Agricultural Technology Project (Linked to Project ID#63600, #38191, #38138, and #38116)

# Description
In 2008, China’s Ministry of Commerce (MOFCOM) and the Government of Timor-Leste signed a grant agreement worth $2,920,731.35 for Phase 1 of the Hybrid Rice Agricultural Technology Project (captured in this project, ID#38008). Then, on December 4, 2009, MOFCOM and the Government of Timor-Leste signed an exchange of letters, which committed an additional $2,927,700.44 of grant funding for Phase 2 of the Hybrid Rice Agricultural Technology Project (captured in Project ID#38191). Then, in 2012, MOFCOM and the Government of Timor-Leste signed a grant agreement worth $4,759,864.82 for Phase 3 of the Hybrid Rice Agricultural Technology Project (captured in Project ID#38116).   This project involved the provision of technical assistance and rice seeds, fertilizer, and agricultural chemicals to farmers in the districts of Manatuto, Baucau, Lautem, Bobonaro and Viqueque. Long Ping High-Tech Agricultural Co. Ltd. was the contractor responsible for all three phases. Phase 1 commenced in January 2008 and concluded in January 2010. Phase 2 commenced on July 15, 2011 and it was completed, but its precise completion date is unknown. A project completion ceremony for Phase 3 took place on June 19, 2015. However, its commencement date is unknown.   The implementation of this project reportedly resulted in a rice yield increase in Manatuto district from 1.5 tons per hectare to 6-8 tons per hectare. According to the Government of Timor-Leste’s Aid Transparency Portal (ATP), the Chinese Government ultimately disbursed $2,927,764.73 for Phase 1, $3,133,124.97 for Phase 2, and 4,404,724.31 for Phase 3. The ATP Project Identification Number is 87292191426.",TRUE,NA,NEUTRAL,HIGH,Social Development,"Agricultural development project focused on improving rice yields through technical assistance and supplies, without clear environmental or energy transition impacts","Provision of technical assistance, rice seeds, fertilizer, and agricultural chemicals to farmers; focus on agricultural productivity improvement"
38205,EDUCATION,"Chinese Government provides $773,000 grant for Primary School Construction Project","In July 2008, China’s Ministry of Commerce and the Government of Timor-Leste signed a grant agreement worth $773,251.68 for the Primary School Construction Project. The purpose of the project was to construct a 1,200 square meter primary school — with nine classrooms — in Becora (Taibesse) within the city of Dili (locational coordinates: -8.5647, 125.6032).   China Shandong International Economic & Technical Cooperation Group Co Ltd was the contractor responsible for implementation. The project officially commenced on September 6, 2010. The school was inspected accepted by the Ministry of Education of Timor-Leste on May 3, 2011. It was officially completed and handed over to the local authorities on May 30, 2011. According to the Government of Timor-Leste’s Aid Transparency Portal (ATP), the Chinese Government ultimately disbursed $731,925.11 of grant funding for the project. The ATP Project Identification Number is 87292191427.","The Portuguese project title is construção da escola primária or Escola Primária de Amizade Sino-timorense or Pré-Primária e Secundária de Becora. The Chinese project title is 东帝汶农村小学校项目 or 中国援东帝汶小学校项目. The ATP refers to September 6, 2010 as the grant commitment date. This issue requires further investigation.","# Sector
EDUCATION

# Title
Chinese Government provides $773,000 grant for Primary School Construction Project

# Description
In July 2008, China’s Ministry of Commerce and the Government of Timor-Leste signed a grant agreement worth $773,251.68 for the Primary School Construction Project. The purpose of the project was to construct a 1,200 square meter primary school — with nine classrooms — in Becora (Taibesse) within the city of Dili (locational coordinates: -8.5647, 125.6032).   China Shandong International Economic & Technical Cooperation Group Co Ltd was the contractor responsible for implementation. The project officially commenced on September 6, 2010. The school was inspected accepted by the Ministry of Education of Timor-Leste on May 3, 2011. It was officially completed and handed over to the local authorities on May 30, 2011. According to the Government of Timor-Leste’s Aid Transparency Portal (ATP), the Chinese Government ultimately disbursed $731,925.11 of grant funding for the project. The ATP Project Identification Number is 87292191427.",TRUE,NA,NEUTRAL,HIGH,Social Development,Project is focused on education infrastructure with no direct environmental or energy transition impact,"Primary school construction, education sector project, no energy-related components mentioned"
38577,HEALTH,Chinese Government dispatches 3rd medical team to Guido Valadares National Hospital (Linked to Project ID#63160),"Since 2003, the Chinese Government has been dispatching medical teams to Timor-Leste. Sichuan Province is responsible for sending the teams. In 2008, the Chinese Government dispatched the 3rd Chinese medical team to Timor-Leste. The 12-member team was stationed at Guido Valadares National Hospital (Portuguese: Hospital Nacional Guido Valadares), which is located in the eastern part of the capital city of Dili (exact locational coordinates: 8.555663°S 125.592987°E). The team completed its terms of service between September 2008 and September 27, 2010. According to the Government of Timor-Leste’s Aid Transparency Portal (ATP), the Chinese Government committed $1,453,594.01 and disbursed $1,463,882.86 ($731,957.25 on October 1, 2008 and $731,925.11 on October 1, 2009) in support of the 3rd medical team. The ATP Project Identification Number is 87292191425.","Guido Valadares National Hospital was previously known as Dili National Hospital. It is the national hospital of Timor-Leste. Between 2003 and 2017, the Chinese Government dispatched 7 Chinese medical teams to Timor-Leste at a total cost of $5,814,166.31 (see Project ID#63160).","# Sector
HEALTH

# Title
Chinese Government dispatches 3rd medical team to Guido Valadares National Hospital (Linked to Project ID#63160)

# Description
Since 2003, the Chinese Government has been dispatching medical teams to Timor-Leste. Sichuan Province is responsible for sending the teams. In 2008, the Chinese Government dispatched the 3rd Chinese medical team to Timor-Leste. The 12-member team was stationed at Guido Valadares National Hospital (Portuguese: Hospital Nacional Guido Valadares), which is located in the eastern part of the capital city of Dili (exact locational coordinates: 8.555663°S 125.592987°E). The team completed its terms of service between September 2008 and September 27, 2010. According to the Government of Timor-Leste’s Aid Transparency Portal (ATP), the Chinese Government committed $1,453,594.01 and disbursed $1,463,882.86 ($731,957.25 on October 1, 2008 and $731,925.11 on October 1, 2009) in support of the 3rd medical team. The ATP Project Identification Number is 87292191425.",TRUE,NA,NEUTRAL,HIGH,Healthcare and Education Facilities,Project is focused on healthcare services without direct environmental or energy transition impacts,"Medical team deployment, healthcare services, no energy or infrastructure components"
38621,COMMUNICATIONS,China’s ZTE gifts third generation mobile phones to East Timor,"Chinese telecom company, ZTE is working with Timor Telecom to introduce third-generation mobile phones throughout the country, making telecommunications one of the main sectors for bilateral cooperation, on par with energy. The signing ceremony for the contract between China’s ZTE Corporation and Timor Telecom for the provision of third-generation equipment and services for 3G mobile phone requirements and technologies took place in Dili 2008.",NA,"# Sector
COMMUNICATIONS

# Title
China’s ZTE gifts third generation mobile phones to East Timor

# Description
Chinese telecom company, ZTE is working with Timor Telecom to introduce third-generation mobile phones throughout the country, making telecommunications one of the main sectors for bilateral cooperation, on par with energy. The signing ceremony for the contract between China’s ZTE Corporation and Timor Telecom for the provision of third-generation equipment and services for 3G mobile phone requirements and technologies took place in Dili 2008.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project focuses on telecommunications infrastructure without clear environmental or energy transition impacts,"Provision of 3G mobile phone equipment and services, telecommunications sector focus"
1564,WATER SUPPLY AND SANITATION,Chinese Government provides a RMB 19 million grant for the Potable Water Supply Project,"On October 26, 2009, the Chinese and Togolese governments signed a RMB 19 million (CFA 1.5 billion franc) grant agreement for the Potable Water Supply Project. The grant proceeds were drawn from an Economic and Technical Cooperation Agreement (ETCA) that was signed by the two governments on February 22, 2008.  This project involved the installation of 200 boreholes — equipped with hand pumps — in the Centrale Region and Kara Region; 100 for each region. Each borehole had an average total depth of 70 meters with a flow rate greater than or equal to 0.7 cubic meters per hour. The project was expected to benefit 50,000 people in Togo.  North China Nonferrous Engineering Survey Institute Co., Ltd. and the Togo's Ministry of Water, Rural Equipment, and Village Hydraulics signed a contract for the construction on May 28, 2010. North China Nonferrous Engineering Survey Institute Co., Ltd. was the engineering, procurement, and construction (EPC) contractor, while Guangzhou Wanan Construction Supervision Co., Ltd. was responsible for project management. A groundbreaking ceremony was held on March 21, 2011 in the town of Banjeli (Bangeli), which is located 60 km west of the city of Kara. The project's handover certificate was signed on July 29, 2011.",The French project title is Projet hydraulique villageoise dans la Central et Kara Eau et assainissement or Projet de forage or Projet de 200 forages.,"# Sector
WATER SUPPLY AND SANITATION

# Title
Chinese Government provides a RMB 19 million grant for the Potable Water Supply Project

# Description
On October 26, 2009, the Chinese and Togolese governments signed a RMB 19 million (CFA 1.5 billion franc) grant agreement for the Potable Water Supply Project. The grant proceeds were drawn from an Economic and Technical Cooperation Agreement (ETCA) that was signed by the two governments on February 22, 2008.  This project involved the installation of 200 boreholes — equipped with hand pumps — in the Centrale Region and Kara Region; 100 for each region. Each borehole had an average total depth of 70 meters with a flow rate greater than or equal to 0.7 cubic meters per hour. The project was expected to benefit 50,000 people in Togo.  North China Nonferrous Engineering Survey Institute Co., Ltd. and the Togo's Ministry of Water, Rural Equipment, and Village Hydraulics signed a contract for the construction on May 28, 2010. North China Nonferrous Engineering Survey Institute Co., Ltd. was the engineering, procurement, and construction (EPC) contractor, while Guangzhou Wanan Construction Supervision Co., Ltd. was responsible for project management. A groundbreaking ceremony was held on March 21, 2011 in the town of Banjeli (Bangeli), which is located 60 km west of the city of Kara. The project's handover certificate was signed on July 29, 2011.",TRUE,NA,NEUTRAL,HIGH,General Infrastructure,Project focuses on water supply infrastructure without clear environmental or energy transition impacts,"Installation of 200 boreholes for potable water supply, benefiting 50,000 people"
2189,HEALTH,Chinese Government provides CFA 210 million grant for Malaria Prevention and Treatment Center Project,"In February 2008, the Chinese Government pledged to build a malaria prevention and treatment center in Togo. It reportedly committed CFA 210 million of grant funding for this project. On January 8, 2009, the center was officially inaugurated. Togolese Health Minister Komlan Mally and Chinese Ambassador to Togo Yang Min attended the inauguration ceremony. Yang Min indicated at the ceremony that the construction of this center was one of the measured announced by the Chinese Government at the Beijing Summit of the Forum on Sino-African Cooperation in November 2006.  The center was temporarily located in the compound of the Lomé polyclinic (polyclinique de Lomé) while the Chinese Government-financed Lomé Regional Hospital Center [Centre Hospitalier Régional de Lomé commune (CHR)] was still being constructed (see Project ID#2174). However, it was later relocated to CHR.",The Chinese project title is 中国-多哥疟疾防治中心. The French project title is Le Centre de Prévention et du Traitement du Paludisme or le centre chinois de prévention et de traitement du paludisme.,"# Sector
HEALTH

# Title
Chinese Government provides CFA 210 million grant for Malaria Prevention and Treatment Center Project

# Description
In February 2008, the Chinese Government pledged to build a malaria prevention and treatment center in Togo. It reportedly committed CFA 210 million of grant funding for this project. On January 8, 2009, the center was officially inaugurated. Togolese Health Minister Komlan Mally and Chinese Ambassador to Togo Yang Min attended the inauguration ceremony. Yang Min indicated at the ceremony that the construction of this center was one of the measured announced by the Chinese Government at the Beijing Summit of the Forum on Sino-African Cooperation in November 2006.  The center was temporarily located in the compound of the Lomé polyclinic (polyclinique de Lomé) while the Chinese Government-financed Lomé Regional Hospital Center [Centre Hospitalier Régional de Lomé commune (CHR)] was still being constructed (see Project ID#2174). However, it was later relocated to CHR.",TRUE,NA,NEUTRAL,HIGH,Healthcare and Education Facilities,"Project focuses on healthcare infrastructure for disease prevention and treatment, with no direct environmental or energy transition impact","Malaria prevention and treatment center, healthcare focus, grant funding for medical facility"
